W0418 04:27:01.478000 68181 torch/distributed/run.py:851] 
W0418 04:27:01.478000 68181 torch/distributed/run.py:851] *****************************************
W0418 04:27:01.478000 68181 torch/distributed/run.py:851] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0418 04:27:01.478000 68181 torch/distributed/run.py:851] *****************************************
Hyperparameters:
  adam_eps: 1e-08
[rank2]:W0418 04:37:38.804000 68262 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    last reason: 0/7: tensor 'input_ids' size mismatch at index 1. expected 384, actual 448
[rank2]:W0418 04:37:38.804000 68262 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
[rank2]:W0418 04:37:38.804000 68262 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To diagnose recompilation issues, see https://docs.pytorch.org/docs/main/user_guide/torch_compiler/compile/programming_model.recompilation.html
[rank3]:W0418 04:37:40.610000 68263 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] torch._dynamo hit config.recompile_limit (8)
[rank3]:W0418 04:37:40.610000 68263 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    function: '_fwd_ttt_inner' (/root/parameter-golf/train_gpt_improved_04_16.py:3347)
[rank3]:W0418 04:37:40.610000 68263 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    last reason: 0/7: tensor 'input_ids' size mismatch at index 1. expected 448, actual 512
[rank3]:W0418 04:37:40.610000 68263 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
[rank3]:W0418 04:37:40.610000 68263 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To diagnose recompilation issues, see https://docs.pytorch.org/docs/main/user_guide/torch_compiler/compile/programming_model.recompilation.html
[rank1]:W0418 04:37:56.044000 68261 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] torch._dynamo hit config.recompile_limit (8)
[rank1]:W0418 04:37:56.044000 68261 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    function: '_fwd_ttt_inner' (/root/parameter-golf/train_gpt_improved_04_16.py:3347)
[rank1]:W0418 04:37:56.044000 68261 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    last reason: 0/7: tensor 'input_ids' size mismatch at index 1. expected 448, actual 512
[rank1]:W0418 04:37:56.044000 68261 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
[rank1]:W0418 04:37:56.044000 68261 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To diagnose recompilation issues, see https://docs.pytorch.org/docs/main/user_guide/torch_compiler/compile/programming_model.recompilation.html
[rank0]:W0418 04:37:57.906000 68260 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] torch._dynamo hit config.recompile_limit (8)
[rank0]:W0418 04:37:57.906000 68260 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    function: '_fwd_ttt_inner' (/root/parameter-golf/train_gpt_improved_04_16.py:3347)
[rank0]:W0418 04:37:57.906000 68260 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    last reason: 0/7: tensor 'input_ids' size mismatch at index 1. expected 448, actual 512
[rank0]:W0418 04:37:57.906000 68260 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
[rank0]:W0418 04:37:57.906000 68260 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To diagnose recompilation issues, see https://docs.pytorch.org/docs/main/user_guide/torch_compiler/compile/programming_model.recompilation.html
ttt_progress: batch 779/782 batch_loss:2.6513 batch_bpb:1.0799 running_loss:2.6513 running_bpb:1.0799 doc_len:9037-11049
ttt_progress: batch 778/782 batch_loss:2.7883 batch_bpb:1.1154 running_loss:2.7143 running_bpb:1.0964 doc_len:7961-8997
ttt_progress: batch 776/782 batch_loss:2.7253 batch_bpb:1.0904 running_loss:2.7173 running_bpb:1.0948 doc_len:6364-7180
ttt_progress: batch 772/782 batch_loss:2.7728 batch_bpb:1.1091 running_loss:2.7266 running_bpb:1.0972 doc_len:4937-5193
ttt_progress: batch 769/782 batch_loss:2.7803 batch_bpb:1.1003 running_loss:2.7334 running_bpb:1.0976 doc_len:4307-4479
ttt_progress: batch 765/782 batch_loss:2.7945 batch_bpb:1.0975 running_loss:2.7395 running_bpb:1.0976 doc_len:3743-3845
ttt_progress: batch 761/782 batch_loss:2.7626 batch_bpb:1.0686 running_loss:2.7414 running_bpb:1.0952 doc_len:3336-3430
ttt_progress: batch 758/782 batch_loss:2.8850 batch_bpb:1.0886 running_loss:2.7514 running_bpb:1.0947 doc_len:3108-3187
ttt_progress: batch 753/782 batch_loss:2.7611 batch_bpb:1.0531 running_loss:2.7520 running_bpb:1.0921 doc_len:2795-2838
ttt_progress: batch 750/782 batch_loss:2.8441 batch_bpb:1.0730 running_loss:2.7569 running_bpb:1.0911 doc_len:2638-2688
ttt_progress: batch 747/782 batch_loss:2.7947 batch_bpb:1.0629 running_loss:2.7587 running_bpb:1.0897 doc_len:2501-2538
ttt_progress: batch 742/782 batch_loss:2.7974 batch_bpb:1.0715 running_loss:2.7603 running_bpb:1.0889 doc_len:2319-2353
ttt_progress: batch 738/782 batch_loss:2.7596 batch_bpb:1.0587 running_loss:2.7603 running_bpb:1.0877 doc_len:2194-2227
ttt_progress: batch 735/782 batch_loss:2.8503 batch_bpb:1.0854 running_loss:2.7635 running_bpb:1.0876 doc_len:2116-2140
ttt_progress: batch 731/782 batch_loss:2.7919 batch_bpb:1.0655 running_loss:2.7644 running_bpb:1.0869 doc_len:2017-2041
ttt_progress: batch 726/782 batch_loss:2.8139 batch_bpb:1.0709 running_loss:2.7659 running_bpb:1.0864 doc_len:1915-1936
ttt_progress: batch 720/782 batch_loss:2.8377 batch_bpb:1.0839 running_loss:2.7679 running_bpb:1.0863 doc_len:1816-1832
ttt_progress: batch 719/782 batch_loss:2.6967 batch_bpb:1.0341 running_loss:2.7660 running_bpb:1.0849 doc_len:1793-1816
ttt_progress: batch 712/782 batch_loss:2.8483 batch_bpb:1.0844 running_loss:2.7680 running_bpb:1.0848 doc_len:1684-1697
ttt_progress: batch 710/782 batch_loss:2.7677 batch_bpb:1.0730 running_loss:2.7680 running_bpb:1.0846 doc_len:1661-1673
ttt_progress: batch 705/782 batch_loss:2.7970 batch_bpb:1.0774 running_loss:2.7687 running_bpb:1.0844 doc_len:1606-1617
ttt_progress: batch 701/782 batch_loss:2.7681 batch_bpb:1.0527 running_loss:2.7687 running_bpb:1.0837 doc_len:1562-1572
ttt_progress: batch 697/782 batch_loss:2.7713 batch_bpb:1.0441 running_loss:2.7687 running_bpb:1.0829 doc_len:1522-1534
ttt_progress: batch 695/782 batch_loss:2.7974 batch_bpb:1.0845 running_loss:2.7693 running_bpb:1.0829 doc_len:1504-1513
ttt_progress: batch 691/782 batch_loss:2.7158 batch_bpb:1.0486 running_loss:2.7683 running_bpb:1.0822 doc_len:1467-1476
ttt_progress: batch 686/782 batch_loss:2.8176 batch_bpb:1.0586 running_loss:2.7692 running_bpb:1.0818 doc_len:1422-1432
ttt_progress: batch 682/782 batch_loss:2.8167 batch_bpb:1.0760 running_loss:2.7700 running_bpb:1.0817 doc_len:1393-1400
ttt_progress: batch 678/782 batch_loss:2.7970 batch_bpb:1.0528 running_loss:2.7704 running_bpb:1.0812 doc_len:1361-1368
ttt_progress: batch 674/782 batch_loss:2.7989 batch_bpb:1.0621 running_loss:2.7709 running_bpb:1.0809 doc_len:1334-1341
ttt_progress: batch 670/782 batch_loss:2.8371 batch_bpb:1.0608 running_loss:2.7719 running_bpb:1.0806 doc_len:1308-1315
ttt_progress: batch 666/782 batch_loss:2.8372 batch_bpb:1.0663 running_loss:2.7729 running_bpb:1.0804 doc_len:1282-1288
ttt_progress: batch 662/782 batch_loss:2.8222 batch_bpb:1.0769 running_loss:2.7736 running_bpb:1.0803 doc_len:1258-1263
ttt_progress: batch 658/782 batch_loss:2.8222 batch_bpb:1.0802 running_loss:2.7743 running_bpb:1.0803 doc_len:1234-1239
ttt_progress: batch 654/782 batch_loss:2.7446 batch_bpb:1.0418 running_loss:2.7739 running_bpb:1.0798 doc_len:1209-1215
ttt_progress: batch 651/782 batch_loss:2.7310 batch_bpb:1.0489 running_loss:2.7733 running_bpb:1.0794 doc_len:1193-1198
ttt_progress: batch 647/782 batch_loss:2.7644 batch_bpb:1.0524 running_loss:2.7732 running_bpb:1.0790 doc_len:1171-1177
ttt_progress: batch 643/782 batch_loss:2.8073 batch_bpb:1.0703 running_loss:2.7736 running_bpb:1.0789 doc_len:1150-1155
ttt_progress: batch 638/782 batch_loss:2.8520 batch_bpb:1.0519 running_loss:2.7745 running_bpb:1.0786 doc_len:1123-1129
ttt_progress: batch 634/782 batch_loss:2.7143 batch_bpb:1.0479 running_loss:2.7738 running_bpb:1.0782 doc_len:1105-1111
ttt_progress: batch 631/782 batch_loss:2.7762 batch_bpb:1.0659 running_loss:2.7739 running_bpb:1.0781 doc_len:1092-1096
ttt_progress: batch 627/782 batch_loss:2.7448 batch_bpb:1.0390 running_loss:2.7736 running_bpb:1.0776 doc_len:1073-1077
ttt_progress: batch 623/782 batch_loss:2.7978 batch_bpb:1.0768 running_loss:2.7738 running_bpb:1.0776 doc_len:1055-1060
ttt_progress: batch 619/782 batch_loss:2.8041 batch_bpb:1.0623 running_loss:2.7741 running_bpb:1.0775 doc_len:1037-1041
ttt_progress: batch 615/782 batch_loss:2.8507 batch_bpb:1.0703 running_loss:2.7749 running_bpb:1.0774 doc_len:1020-1023
ttt_progress: batch 612/782 batch_loss:2.8357 batch_bpb:1.0474 running_loss:2.7755 running_bpb:1.0771 doc_len:1007-1012
ttt_progress: batch 608/782 batch_loss:2.7415 batch_bpb:1.0347 running_loss:2.7752 running_bpb:1.0766 doc_len:990-994
ttt_progress: batch 604/782 batch_loss:2.7324 batch_bpb:1.0388 running_loss:2.7748 running_bpb:1.0763 doc_len:974-978
ttt_progress: batch 600/782 batch_loss:2.8029 batch_bpb:1.0640 running_loss:2.7750 running_bpb:1.0762 doc_len:958-963
ttt_progress: batch 594/782 batch_loss:2.9062 batch_bpb:1.1037 running_loss:2.7762 running_bpb:1.0764 doc_len:937-940
ttt_progress: batch 591/782 batch_loss:2.6802 batch_bpb:1.0127 running_loss:2.7754 running_bpb:1.0759 doc_len:927-930
ttt_progress: batch 587/782 batch_loss:2.7909 batch_bpb:1.0657 running_loss:2.7755 running_bpb:1.0758 doc_len:914-917
ttt_progress: batch 583/782 batch_loss:2.8129 batch_bpb:1.0972 running_loss:2.7758 running_bpb:1.0759 doc_len:901-904
ttt_progress: batch 579/782 batch_loss:2.6481 batch_bpb:1.0092 running_loss:2.7748 running_bpb:1.0754 doc_len:888-891
ttt_progress: batch 575/782 batch_loss:2.8056 batch_bpb:1.0564 running_loss:2.7750 running_bpb:1.0752 doc_len:874-877
ttt_progress: batch 572/782 batch_loss:2.9467 batch_bpb:1.1214 running_loss:2.7763 running_bpb:1.0756 doc_len:865-868
ttt_progress: batch 568/782 batch_loss:2.8027 batch_bpb:1.0572 running_loss:2.7765 running_bpb:1.0755 doc_len:852-855
ttt_progress: batch 564/782 batch_loss:2.8760 batch_bpb:1.1127 running_loss:2.7773 running_bpb:1.0757 doc_len:840-843
ttt_progress: batch 560/782 batch_loss:2.8251 batch_bpb:1.0941 running_loss:2.7776 running_bpb:1.0759 doc_len:828-831
ttt_progress: batch 557/782 batch_loss:2.7996 batch_bpb:1.0438 running_loss:2.7778 running_bpb:1.0756 doc_len:818-821
ttt_progress: batch 553/782 batch_loss:2.7700 batch_bpb:1.0613 running_loss:2.7777 running_bpb:1.0755 doc_len:806-809
ttt_progress: batch 549/782 batch_loss:2.7714 batch_bpb:1.0663 running_loss:2.7777 running_bpb:1.0755 doc_len:795-798
ttt_progress: batch 545/782 batch_loss:2.7909 batch_bpb:1.0554 running_loss:2.7778 running_bpb:1.0753 doc_len:785-788
ttt_progress: batch 541/782 batch_loss:2.8060 batch_bpb:1.0620 running_loss:2.7780 running_bpb:1.0752 doc_len:774-776
ttt_progress: batch 537/782 batch_loss:2.7139 batch_bpb:1.0262 running_loss:2.7776 running_bpb:1.0749 doc_len:764-767
ttt_progress: batch 534/782 batch_loss:2.8236 batch_bpb:1.0741 running_loss:2.7778 running_bpb:1.0749 doc_len:757-759
ttt_progress: batch 530/782 batch_loss:2.8141 batch_bpb:1.0416 running_loss:2.7781 running_bpb:1.0747 doc_len:747-750
ttt_progress: batch 526/782 batch_loss:2.7729 batch_bpb:1.0589 running_loss:2.7780 running_bpb:1.0746 doc_len:737-739
ttt_progress: batch 522/782 batch_loss:2.8302 batch_bpb:1.0879 running_loss:2.7784 running_bpb:1.0747 doc_len:727-730
ttt_progress: batch 518/782 batch_loss:2.7374 batch_bpb:1.0544 running_loss:2.7781 running_bpb:1.0746 doc_len:717-720
ttt_progress: batch 514/782 batch_loss:2.9161 batch_bpb:1.0999 running_loss:2.7789 running_bpb:1.0747 doc_len:707-710
ttt_progress: batch 509/782 batch_loss:2.7532 batch_bpb:1.0714 running_loss:2.7788 running_bpb:1.0747 doc_len:695-698
ttt_progress: batch 505/782 batch_loss:2.7748 batch_bpb:1.0602 running_loss:2.7787 running_bpb:1.0746 doc_len:686-688
ttt_progress: batch 501/782 batch_loss:2.7963 batch_bpb:1.0417 running_loss:2.7788 running_bpb:1.0744 doc_len:677-680
ttt_progress: batch 498/782 batch_loss:2.6806 batch_bpb:1.0378 running_loss:2.7783 running_bpb:1.0742 doc_len:671-673
ttt_progress: batch 494/782 batch_loss:2.7981 batch_bpb:1.0548 running_loss:2.7784 running_bpb:1.0741 doc_len:661-664
ttt_progress: batch 490/782 batch_loss:2.8628 batch_bpb:1.0939 running_loss:2.7788 running_bpb:1.0742 doc_len:653-655
ttt_progress: batch 486/782 batch_loss:2.8080 batch_bpb:1.0658 running_loss:2.7790 running_bpb:1.0742 doc_len:645-646
ttt_progress: batch 482/782 batch_loss:2.7557 batch_bpb:1.0815 running_loss:2.7789 running_bpb:1.0742 doc_len:637-639
ttt_progress: batch 478/782 batch_loss:2.7964 batch_bpb:1.0531 running_loss:2.7790 running_bpb:1.0741 doc_len:628-630
ttt_progress: batch 474/782 batch_loss:2.7712 batch_bpb:1.0566 running_loss:2.7789 running_bpb:1.0740 doc_len:620-622
ttt_progress: batch 471/782 batch_loss:2.8459 batch_bpb:1.0723 running_loss:2.7792 running_bpb:1.0740 doc_len:614-616
ttt_progress: batch 467/782 batch_loss:2.7993 batch_bpb:1.0575 running_loss:2.7793 running_bpb:1.0739 doc_len:606-608
ttt_progress: batch 463/782 batch_loss:2.8031 batch_bpb:1.0760 running_loss:2.7794 running_bpb:1.0739 doc_len:599-600
ttt_progress: batch 459/782 batch_loss:2.7409 batch_bpb:1.0401 running_loss:2.7793 running_bpb:1.0738 doc_len:591-593
ttt_progress: batch 455/782 batch_loss:2.8008 batch_bpb:1.0740 running_loss:2.7794 running_bpb:1.0738 doc_len:584-586
ttt_progress: batch 451/782 batch_loss:2.7795 batch_bpb:1.0648 running_loss:2.7794 running_bpb:1.0738 doc_len:576-579
ttt_progress: batch 447/782 batch_loss:2.8318 batch_bpb:1.0890 running_loss:2.7796 running_bpb:1.0738 doc_len:569-571
ttt_progress: batch 444/782 batch_loss:2.6768 batch_bpb:1.0142 running_loss:2.7792 running_bpb:1.0736 doc_len:564-566
ttt_progress: batch 440/782 batch_loss:2.8698 batch_bpb:1.0957 running_loss:2.7795 running_bpb:1.0737 doc_len:556-559
ttt_progress: batch 436/782 batch_loss:2.8517 batch_bpb:1.0699 running_loss:2.7798 running_bpb:1.0736 doc_len:549-551
ttt_progress: batch 432/782 batch_loss:2.7629 batch_bpb:1.0511 running_loss:2.7798 running_bpb:1.0736 doc_len:542-544
ttt_progress: batch 428/782 batch_loss:2.8189 batch_bpb:1.0665 running_loss:2.7799 running_bpb:1.0735 doc_len:535-537
ttt_progress: batch 424/782 batch_loss:2.7981 batch_bpb:1.0815 running_loss:2.7800 running_bpb:1.0736 doc_len:528-530
ttt_progress: batch 421/782 batch_loss:2.7924 batch_bpb:1.0534 running_loss:2.7800 running_bpb:1.0735 doc_len:523-524
ttt_progress: batch 417/782 batch_loss:2.8169 batch_bpb:1.0563 running_loss:2.7802 running_bpb:1.0734 doc_len:516-517
ttt_progress: batch 413/782 batch_loss:2.6494 batch_bpb:0.9990 running_loss:2.7797 running_bpb:1.0731 doc_len:510-511
ttt_progress: batch 409/782 batch_loss:2.7079 batch_bpb:1.0462 running_loss:2.7794 running_bpb:1.0730 doc_len:503-505
ttt_progress: batch 405/782 batch_loss:2.8293 batch_bpb:1.0694 running_loss:2.7796 running_bpb:1.0730 doc_len:497-498
ttt_progress: batch 402/782 batch_loss:2.7524 batch_bpb:1.0370 running_loss:2.7795 running_bpb:1.0729 doc_len:492-493
ttt_progress: batch 398/782 batch_loss:2.8835 batch_bpb:1.0952 running_loss:2.7799 running_bpb:1.0730 doc_len:486-487
ttt_progress: batch 394/782 batch_loss:2.8844 batch_bpb:1.1124 running_loss:2.7802 running_bpb:1.0731 doc_len:479-481
ttt_progress: batch 390/782 batch_loss:2.8134 batch_bpb:1.0912 running_loss:2.7803 running_bpb:1.0732 doc_len:473-475
ttt_progress: batch 387/782 batch_loss:2.8334 batch_bpb:1.0725 running_loss:2.7805 running_bpb:1.0732 doc_len:468-470
ttt_progress: batch 383/782 batch_loss:2.8351 batch_bpb:1.0858 running_loss:2.7807 running_bpb:1.0732 doc_len:463-464
ttt_progress: batch 379/782 batch_loss:2.7676 batch_bpb:1.0598 running_loss:2.7806 running_bpb:1.0732 doc_len:457-459
ttt_progress: batch 375/782 batch_loss:2.8096 batch_bpb:1.1072 running_loss:2.7807 running_bpb:1.0733 doc_len:452-453
ttt_progress: batch 371/782 batch_loss:2.8096 batch_bpb:1.0739 running_loss:2.7808 running_bpb:1.0733 doc_len:446-447
ttt_progress: batch 368/782 batch_loss:2.8533 batch_bpb:1.0886 running_loss:2.7810 running_bpb:1.0733 doc_len:441-443
ttt_progress: batch 364/782 batch_loss:2.7370 batch_bpb:1.0676 running_loss:2.7809 running_bpb:1.0733 doc_len:436-437
ttt_progress: batch 360/782 batch_loss:2.8287 batch_bpb:1.0787 running_loss:2.7811 running_bpb:1.0733 doc_len:430-432
ttt_progress: batch 356/782 batch_loss:2.6906 batch_bpb:1.0454 running_loss:2.7808 running_bpb:1.0732 doc_len:424-426
ttt_progress: batch 352/782 batch_loss:2.7545 batch_bpb:1.0950 running_loss:2.7807 running_bpb:1.0733 doc_len:419-420
ttt_progress: batch 349/782 batch_loss:2.9208 batch_bpb:1.1098 running_loss:2.7811 running_bpb:1.0734 doc_len:415-417
ttt_progress: batch 345/782 batch_loss:2.8679 batch_bpb:1.1121 running_loss:2.7814 running_bpb:1.0735 doc_len:410-412
ttt_progress: batch 341/782 batch_loss:2.8699 batch_bpb:1.0987 running_loss:2.7816 running_bpb:1.0736 doc_len:404-406
ttt_progress: batch 337/782 batch_loss:2.8366 batch_bpb:1.0800 running_loss:2.7817 running_bpb:1.0736 doc_len:399-400
ttt_progress: batch 334/782 batch_loss:2.8658 batch_bpb:1.1028 running_loss:2.7820 running_bpb:1.0737 doc_len:395-396
ttt_progress: batch 330/782 batch_loss:2.8635 batch_bpb:1.0917 running_loss:2.7822 running_bpb:1.0737 doc_len:390-392
ttt_progress: batch 326/782 batch_loss:2.8529 batch_bpb:1.1276 running_loss:2.7824 running_bpb:1.0739 doc_len:385-387
ttt_progress: batch 322/782 batch_loss:2.7572 batch_bpb:1.0774 running_loss:2.7823 running_bpb:1.0739 doc_len:380-381
ttt_progress: batch 318/782 batch_loss:2.8149 batch_bpb:1.0677 running_loss:2.7824 running_bpb:1.0738 doc_len:374-376
ttt_progress: batch 315/782 batch_loss:2.7199 batch_bpb:1.0695 running_loss:2.7822 running_bpb:1.0738 doc_len:370-371
ttt_progress: batch 311/782 batch_loss:2.8466 batch_bpb:1.0905 running_loss:2.7824 running_bpb:1.0739 doc_len:365-367
ttt_progress: batch 307/782 batch_loss:2.8931 batch_bpb:1.1060 running_loss:2.7827 running_bpb:1.0740 doc_len:361-362
ttt_progress: batch 303/782 batch_loss:2.8101 batch_bpb:1.0887 running_loss:2.7827 running_bpb:1.0740 doc_len:355-357
ttt_progress: batch 299/782 batch_loss:2.9075 batch_bpb:1.1274 running_loss:2.7830 running_bpb:1.0741 doc_len:351-352
ttt_progress: batch 296/782 batch_loss:2.8103 batch_bpb:1.0868 running_loss:2.7831 running_bpb:1.0741 doc_len:347-348
ttt_progress: batch 292/782 batch_loss:2.7853 batch_bpb:1.0792 running_loss:2.7831 running_bpb:1.0742 doc_len:342-343
ttt_progress: batch 288/782 batch_loss:2.8187 batch_bpb:1.1067 running_loss:2.7832 running_bpb:1.0742 doc_len:337-339
ttt_progress: batch 284/782 batch_loss:2.8843 batch_bpb:1.0874 running_loss:2.7834 running_bpb:1.0743 doc_len:333-334
ttt_progress: batch 279/782 batch_loss:2.8478 batch_bpb:1.0885 running_loss:2.7835 running_bpb:1.0743 doc_len:327-329
ttt_progress: batch 277/782 batch_loss:2.8072 batch_bpb:1.1056 running_loss:2.7836 running_bpb:1.0743 doc_len:325-326
ttt_progress: batch 273/782 batch_loss:2.7658 batch_bpb:1.0594 running_loss:2.7835 running_bpb:1.0743 doc_len:321-322
ttt_progress: batch 269/782 batch_loss:2.9232 batch_bpb:1.1267 running_loss:2.7838 running_bpb:1.0744 doc_len:316-318
ttt_progress: batch 265/782 batch_loss:2.8200 batch_bpb:1.0855 running_loss:2.7839 running_bpb:1.0744 doc_len:312-313
ttt_progress: batch 261/782 batch_loss:2.8642 batch_bpb:1.1203 running_loss:2.7840 running_bpb:1.0745 doc_len:308-309
ttt_progress: batch 258/782 batch_loss:2.9450 batch_bpb:1.1612 running_loss:2.7844 running_bpb:1.0747 doc_len:304-305
ttt_progress: batch 254/782 batch_loss:2.8995 batch_bpb:1.1421 running_loss:2.7846 running_bpb:1.0748 doc_len:299-300
