====================================================================================================
Hyperparameters:
  adam_eps: 1e-08
+-----------------------------------------+------------------------+----------------------+
|   2  NVIDIA A100 80GB PCIe          On  |   00000003:00:00.0 Off |                    0 |
| N/A   65C    P0             97W /  300W |     733MiB /  81920MiB |      9%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
|   3  NVIDIA A100 80GB PCIe          On  |   00000004:00:00.0 Off |                    0 |
| N/A   67C    P0            110W /  300W |     733MiB /  81920MiB |      9%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|    0   N/A  N/A          186590      C   ...ameter-golf/.venv/bin/python3        724MiB |
|    1   N/A  N/A          186591      C   ...ameter-golf/.venv/bin/python3        724MiB |
|    2   N/A  N/A          186592      C   ...ameter-golf/.venv/bin/python3        724MiB |
|    3   N/A  N/A          186593      C   ...ameter-golf/.venv/bin/python3        724MiB |
+-----------------------------------------------------------------------------------------+

====================================================================================================
train_shards: 80
val_tokens: 40540160
SKIP_TRAINING=1 — reusing existing final_model.int6.ptz
ttt_lora:rope_base inherited ROPE_FORCE_BASE_SEQLEN=98304
ttt_lora:warming up compile
ttt_lora:compile warmup done (89.8s)
ttt_lora:docs:50000 rank:48 lr:7e-05 chunk:96
ttt_progress: batch 779/782 batch_loss:2.6543 batch_bpb:1.0811 running_loss:2.6543 running_bpb:1.0811 doc_len:9037-11049
ttt_progress: batch 778/782 batch_loss:2.7914 batch_bpb:1.1167 running_loss:2.7174 running_bpb:1.0976 doc_len:7961-8997
ttt_progress: batch 776/782 batch_loss:2.7239 batch_bpb:1.0898 running_loss:2.7191 running_bpb:1.0955 doc_len:6364-7180
ttt_progress: batch 772/782 batch_loss:2.7690 batch_bpb:1.1075 running_loss:2.7275 running_bpb:1.0976 doc_len:4937-5193
ttt_progress: batch 769/782 batch_loss:2.7724 batch_bpb:1.0972 running_loss:2.7332 running_bpb:1.0975 doc_len:4307-4479
ttt_progress: batch 767/782 batch_loss:2.7593 batch_bpb:1.1017 running_loss:2.7359 running_bpb:1.0980 doc_len:3963-4123
ttt_progress: batch 763/782 batch_loss:2.7931 batch_bpb:1.1022 running_loss:2.7408 running_bpb:1.0983 doc_len:3536-3637
ttt_progress: batch 757/782 batch_loss:2.6387 batch_bpb:1.0198 running_loss:2.7339 running_bpb:1.0928 doc_len:3033-3108
ttt_progress: batch 754/782 batch_loss:2.6866 batch_bpb:1.0542 running_loss:2.7311 running_bpb:1.0905 doc_len:2839-2899
ttt_progress: batch 749/782 batch_loss:2.8301 batch_bpb:1.0889 running_loss:2.7362 running_bpb:1.0904 doc_len:2580-2638
ttt_progress: batch 746/782 batch_loss:2.6754 batch_bpb:1.0534 running_loss:2.7333 running_bpb:1.0886 doc_len:2459-2501
ttt_progress: batch 741/782 batch_loss:2.8022 batch_bpb:1.1031 running_loss:2.7362 running_bpb:1.0892 doc_len:2286-2319
ttt_progress: batch 737/782 batch_loss:2.7936 batch_bpb:1.0653 running_loss:2.7384 running_bpb:1.0883 doc_len:2165-2193
ttt_progress: batch 735/782 batch_loss:2.8320 batch_bpb:1.0785 running_loss:2.7417 running_bpb:1.0879 doc_len:2116-2140
ttt_progress: batch 731/782 batch_loss:2.7739 batch_bpb:1.0587 running_loss:2.7427 running_bpb:1.0869 doc_len:2017-2041
ttt_progress: batch 727/782 batch_loss:2.7680 batch_bpb:1.0537 running_loss:2.7435 running_bpb:1.0859 doc_len:1936-1960
ttt_progress: batch 723/782 batch_loss:2.7778 batch_bpb:1.0598 running_loss:2.7445 running_bpb:1.0851 doc_len:1861-1885
ttt_progress: batch 719/782 batch_loss:2.6805 batch_bpb:1.0279 running_loss:2.7428 running_bpb:1.0835 doc_len:1793-1816
ttt_progress: batch 716/782 batch_loss:2.8056 batch_bpb:1.0353 running_loss:2.7444 running_bpb:1.0822 doc_len:1739-1754
ttt_progress: batch 711/782 batch_loss:2.7709 batch_bpb:1.0434 running_loss:2.7450 running_bpb:1.0813 doc_len:1673-1683
ttt_progress: batch 707/782 batch_loss:2.7626 batch_bpb:1.0799 running_loss:2.7454 running_bpb:1.0812 doc_len:1627-1638
ttt_progress: batch 703/782 batch_loss:2.9130 batch_bpb:1.1018 running_loss:2.7490 running_bpb:1.0817 doc_len:1582-1594
ttt_progress: batch 699/782 batch_loss:2.8149 batch_bpb:1.0417 running_loss:2.7503 running_bpb:1.0808 doc_len:1543-1552
ttt_progress: batch 695/782 batch_loss:2.7797 batch_bpb:1.0777 running_loss:2.7509 running_bpb:1.0808 doc_len:1504-1513
ttt_progress: batch 691/782 batch_loss:2.6976 batch_bpb:1.0416 running_loss:2.7499 running_bpb:1.0800 doc_len:1467-1476
ttt_progress: batch 687/782 batch_loss:2.7125 batch_bpb:1.0475 running_loss:2.7492 running_bpb:1.0794 doc_len:1432-1441
ttt_progress: batch 684/782 batch_loss:2.7934 batch_bpb:1.0739 running_loss:2.7500 running_bpb:1.0793 doc_len:1407-1414
ttt_progress: batch 681/782 batch_loss:2.8136 batch_bpb:1.0682 running_loss:2.7511 running_bpb:1.0791 doc_len:1383-1393
ttt_progress: batch 677/782 batch_loss:2.8602 batch_bpb:1.1087 running_loss:2.7528 running_bpb:1.0796 doc_len:1353-1360
ttt_progress: batch 673/782 batch_loss:2.8078 batch_bpb:1.0544 running_loss:2.7537 running_bpb:1.0792 doc_len:1327-1334
ttt_progress: batch 669/782 batch_loss:2.7778 batch_bpb:1.0534 running_loss:2.7540 running_bpb:1.0788 doc_len:1301-1308
ttt_progress: batch 665/782 batch_loss:2.7307 batch_bpb:1.0291 running_loss:2.7537 running_bpb:1.0781 doc_len:1275-1282
ttt_progress: batch 661/782 batch_loss:2.7188 batch_bpb:1.0193 running_loss:2.7532 running_bpb:1.0772 doc_len:1251-1258
ttt_progress: batch 657/782 batch_loss:2.7800 batch_bpb:1.0440 running_loss:2.7536 running_bpb:1.0767 doc_len:1227-1234
ttt_progress: batch 653/782 batch_loss:2.7549 batch_bpb:1.0335 running_loss:2.7536 running_bpb:1.0761 doc_len:1203-1209
ttt_progress: batch 650/782 batch_loss:2.7838 batch_bpb:1.0718 running_loss:2.7540 running_bpb:1.0761 doc_len:1188-1193
ttt_progress: batch 646/782 batch_loss:2.7662 batch_bpb:1.0711 running_loss:2.7541 running_bpb:1.0760 doc_len:1166-1171
ttt_progress: batch 642/782 batch_loss:2.7791 batch_bpb:1.0812 running_loss:2.7544 running_bpb:1.0761 doc_len:1144-1150
ttt_progress: batch 638/782 batch_loss:2.8351 batch_bpb:1.0457 running_loss:2.7554 running_bpb:1.0757 doc_len:1123-1129
ttt_progress: batch 634/782 batch_loss:2.6964 batch_bpb:1.0409 running_loss:2.7547 running_bpb:1.0753 doc_len:1105-1111
ttt_progress: batch 630/782 batch_loss:2.8273 batch_bpb:1.0588 running_loss:2.7555 running_bpb:1.0751 doc_len:1087-1092
ttt_progress: batch 626/782 batch_loss:2.8077 batch_bpb:1.0433 running_loss:2.7561 running_bpb:1.0748 doc_len:1068-1073
ttt_progress: batch 623/782 batch_loss:2.7811 batch_bpb:1.0704 running_loss:2.7563 running_bpb:1.0747 doc_len:1055-1060
ttt_progress: batch 618/782 batch_loss:2.7327 batch_bpb:1.0476 running_loss:2.7561 running_bpb:1.0744 doc_len:1031-1037
ttt_progress: batch 614/782 batch_loss:2.7794 batch_bpb:1.0631 running_loss:2.7563 running_bpb:1.0743 doc_len:1016-1020
ttt_progress: batch 610/782 batch_loss:2.8249 batch_bpb:1.0606 running_loss:2.7570 running_bpb:1.0742 doc_len:999-1004
ttt_progress: batch 606/782 batch_loss:2.8140 batch_bpb:1.0827 running_loss:2.7575 running_bpb:1.0743 doc_len:982-986
ttt_progress: batch 602/782 batch_loss:2.7746 batch_bpb:1.0378 running_loss:2.7577 running_bpb:1.0739 doc_len:966-971
ttt_progress: batch 599/782 batch_loss:2.7342 batch_bpb:1.0501 running_loss:2.7575 running_bpb:1.0737 doc_len:954-958
ttt_progress: batch 593/782 batch_loss:2.7868 batch_bpb:1.0422 running_loss:2.7577 running_bpb:1.0734 doc_len:933-937
ttt_progress: batch 589/782 batch_loss:2.7436 batch_bpb:1.0503 running_loss:2.7576 running_bpb:1.0732 doc_len:921-924
ttt_progress: batch 585/782 batch_loss:2.7568 batch_bpb:1.0629 running_loss:2.7576 running_bpb:1.0731 doc_len:908-911
ttt_progress: batch 582/782 batch_loss:2.8558 batch_bpb:1.0893 running_loss:2.7584 running_bpb:1.0733 doc_len:897-901
ttt_progress: batch 578/782 batch_loss:2.7992 batch_bpb:1.0665 running_loss:2.7587 running_bpb:1.0732 doc_len:884-887
ttt_progress: batch 574/782 batch_loss:2.7778 batch_bpb:1.0376 running_loss:2.7589 running_bpb:1.0729 doc_len:871-874
ttt_progress: batch 570/782 batch_loss:2.7765 batch_bpb:1.0806 running_loss:2.7590 running_bpb:1.0730 doc_len:858-862
ttt_progress: batch 566/782 batch_loss:2.7099 batch_bpb:1.0298 running_loss:2.7586 running_bpb:1.0727 doc_len:846-849
ttt_progress: batch 563/782 batch_loss:2.7965 batch_bpb:1.0609 running_loss:2.7589 running_bpb:1.0726 doc_len:837-840
ttt_progress: batch 559/782 batch_loss:2.7486 batch_bpb:1.0446 running_loss:2.7588 running_bpb:1.0724 doc_len:824-827
ttt_progress: batch 555/782 batch_loss:2.7540 batch_bpb:1.0510 running_loss:2.7588 running_bpb:1.0722 doc_len:812-815
ttt_progress: batch 551/782 batch_loss:2.8239 batch_bpb:1.0644 running_loss:2.7592 running_bpb:1.0722 doc_len:801-804
ttt_progress: batch 548/782 batch_loss:2.7537 batch_bpb:1.0441 running_loss:2.7592 running_bpb:1.0720 doc_len:793-795
ttt_progress: batch 544/782 batch_loss:2.7413 batch_bpb:1.0382 running_loss:2.7591 running_bpb:1.0717 doc_len:782-785
ttt_progress: batch 540/782 batch_loss:2.6910 batch_bpb:1.0153 running_loss:2.7586 running_bpb:1.0714 doc_len:771-774
ttt_progress: batch 536/782 batch_loss:2.7776 batch_bpb:1.0714 running_loss:2.7588 running_bpb:1.0714 doc_len:762-764
ttt_progress: batch 532/782 batch_loss:2.8047 batch_bpb:1.0531 running_loss:2.7590 running_bpb:1.0712 doc_len:752-754
ttt_progress: batch 528/782 batch_loss:2.7501 batch_bpb:1.0302 running_loss:2.7590 running_bpb:1.0710 doc_len:742-745
ttt_progress: batch 524/782 batch_loss:2.8087 batch_bpb:1.0496 running_loss:2.7593 running_bpb:1.0709 doc_len:732-735
ttt_progress: batch 521/782 batch_loss:2.7668 batch_bpb:1.0498 running_loss:2.7593 running_bpb:1.0707 doc_len:725-727
ttt_progress: batch 517/782 batch_loss:2.7660 batch_bpb:1.0470 running_loss:2.7594 running_bpb:1.0706 doc_len:715-717
ttt_progress: batch 513/782 batch_loss:2.7273 batch_bpb:1.0095 running_loss:2.7592 running_bpb:1.0702 doc_len:705-707
ttt_progress: batch 510/782 batch_loss:2.7558 batch_bpb:1.0192 running_loss:2.7592 running_bpb:1.0699 doc_len:698-700
ttt_progress: batch 506/782 batch_loss:2.8063 batch_bpb:1.0750 running_loss:2.7594 running_bpb:1.0700 doc_len:688-690
ttt_progress: batch 502/782 batch_loss:2.8318 batch_bpb:1.0633 running_loss:2.7598 running_bpb:1.0699 doc_len:680-682
ttt_progress: batch 500/782 batch_loss:2.8285 batch_bpb:1.0805 running_loss:2.7602 running_bpb:1.0700 doc_len:675-677
ttt_progress: batch 494/782 batch_loss:2.7880 batch_bpb:1.0510 running_loss:2.7603 running_bpb:1.0699 doc_len:661-664
ttt_progress: batch 490/782 batch_loss:2.8529 batch_bpb:1.0902 running_loss:2.7608 running_bpb:1.0700 doc_len:653-655
ttt_progress: batch 487/782 batch_loss:2.8091 batch_bpb:1.0731 running_loss:2.7610 running_bpb:1.0700 doc_len:647-649
ttt_progress: batch 484/782 batch_loss:2.7918 batch_bpb:1.0655 running_loss:2.7612 running_bpb:1.0700 doc_len:641-643
ttt_progress: batch 480/782 batch_loss:2.7834 batch_bpb:1.0508 running_loss:2.7613 running_bpb:1.0699 doc_len:632-635
ttt_progress: batch 476/782 batch_loss:2.7476 batch_bpb:1.0494 running_loss:2.7612 running_bpb:1.0698 doc_len:624-626
ttt_progress: batch 473/782 batch_loss:2.8300 batch_bpb:1.0768 running_loss:2.7616 running_bpb:1.0698 doc_len:618-620
ttt_progress: batch 469/782 batch_loss:2.7861 batch_bpb:1.1079 running_loss:2.7617 running_bpb:1.0700 doc_len:610-611
ttt_progress: batch 465/782 batch_loss:2.8091 batch_bpb:1.0596 running_loss:2.7619 running_bpb:1.0699 doc_len:602-604
ttt_progress: batch 463/782 batch_loss:2.7914 batch_bpb:1.0716 running_loss:2.7620 running_bpb:1.0699 doc_len:599-600
ttt_progress: batch 459/782 batch_loss:2.7305 batch_bpb:1.0361 running_loss:2.7619 running_bpb:1.0698 doc_len:591-593
ttt_progress: batch 455/782 batch_loss:2.7897 batch_bpb:1.0698 running_loss:2.7620 running_bpb:1.0698 doc_len:584-586
ttt_progress: batch 452/782 batch_loss:2.7429 batch_bpb:1.0581 running_loss:2.7619 running_bpb:1.0697 doc_len:579-580
ttt_progress: batch 447/782 batch_loss:2.8206 batch_bpb:1.0847 running_loss:2.7622 running_bpb:1.0698 doc_len:569-571
ttt_progress: batch 443/782 batch_loss:2.7617 batch_bpb:1.0519 running_loss:2.7622 running_bpb:1.0697 doc_len:562-564
ttt_progress: batch 440/782 batch_loss:2.8599 batch_bpb:1.0919 running_loss:2.7626 running_bpb:1.0698 doc_len:556-559
ttt_progress: batch 436/782 batch_loss:2.8413 batch_bpb:1.0660 running_loss:2.7629 running_bpb:1.0698 doc_len:549-551
ttt_progress: batch 432/782 batch_loss:2.7562 batch_bpb:1.0486 running_loss:2.7628 running_bpb:1.0697 doc_len:542-544
ttt_progress: batch 429/782 batch_loss:2.7445 batch_bpb:1.0770 running_loss:2.7628 running_bpb:1.0697 doc_len:537-539
ttt_progress: batch 425/782 batch_loss:2.7502 batch_bpb:1.0463 running_loss:2.7627 running_bpb:1.0697 doc_len:530-532
ttt_progress: batch 421/782 batch_loss:2.7854 batch_bpb:1.0507 running_loss:2.7628 running_bpb:1.0696 doc_len:523-524
ttt_progress: batch 418/782 batch_loss:2.8041 batch_bpb:1.0696 running_loss:2.7630 running_bpb:1.0696 doc_len:517-519
ttt_progress: batch 414/782 batch_loss:2.8155 batch_bpb:1.0854 running_loss:2.7632 running_bpb:1.0696 doc_len:511-513
ttt_progress: batch 410/782 batch_loss:2.7677 batch_bpb:1.0509 running_loss:2.7632 running_bpb:1.0696 doc_len:505-507
ttt_progress: batch 407/782 batch_loss:2.7672 batch_bpb:1.0534 running_loss:2.7632 running_bpb:1.0695 doc_len:500-501
ttt_progress: batch 403/782 batch_loss:2.8047 batch_bpb:1.0481 running_loss:2.7633 running_bpb:1.0694 doc_len:493-495
ttt_progress: batch 399/782 batch_loss:2.7318 batch_bpb:1.0348 running_loss:2.7632 running_bpb:1.0693 doc_len:487-489
ttt_progress: batch 396/782 batch_loss:2.7519 batch_bpb:1.0530 running_loss:2.7632 running_bpb:1.0693 doc_len:482-484
ttt_progress: batch 392/782 batch_loss:2.7915 batch_bpb:1.0779 running_loss:2.7633 running_bpb:1.0693 doc_len:476-478
ttt_progress: batch 388/782 batch_loss:2.7696 batch_bpb:1.0627 running_loss:2.7633 running_bpb:1.0693 doc_len:470-471
ttt_progress: batch 384/782 batch_loss:2.8428 batch_bpb:1.0906 running_loss:2.7636 running_bpb:1.0693 doc_len:464-466
ttt_progress: batch 381/782 batch_loss:2.8899 batch_bpb:1.0852 running_loss:2.7640 running_bpb:1.0694 doc_len:460-461
ttt_progress: batch 377/782 batch_loss:2.7960 batch_bpb:1.0841 running_loss:2.7641 running_bpb:1.0694 doc_len:454-455
ttt_progress: batch 373/782 batch_loss:2.7616 batch_bpb:1.0779 running_loss:2.7640 running_bpb:1.0695 doc_len:449-450
ttt_progress: batch 370/782 batch_loss:2.6766 batch_bpb:1.0413 running_loss:2.7638 running_bpb:1.0694 doc_len:444-446
ttt_progress: batch 366/782 batch_loss:2.8715 batch_bpb:1.1241 running_loss:2.7641 running_bpb:1.0695 doc_len:439-440
ttt_progress: batch 362/782 batch_loss:2.8088 batch_bpb:1.0620 running_loss:2.7642 running_bpb:1.0695 doc_len:433-434
ttt_progress: batch 359/782 batch_loss:2.7863 batch_bpb:1.0769 running_loss:2.7643 running_bpb:1.0695 doc_len:429-430
ttt_progress: batch 355/782 batch_loss:2.7056 batch_bpb:1.0661 running_loss:2.7641 running_bpb:1.0695 doc_len:423-424
ttt_progress: batch 351/782 batch_loss:2.8338 batch_bpb:1.0907 running_loss:2.7643 running_bpb:1.0696 doc_len:418-419
ttt_progress: batch 348/782 batch_loss:2.8011 batch_bpb:1.0645 running_loss:2.7644 running_bpb:1.0696 doc_len:414-415
ttt_progress: batch 344/782 batch_loss:2.8737 batch_bpb:1.1015 running_loss:2.7647 running_bpb:1.0697 doc_len:408-410
ttt_progress: batch 340/782 batch_loss:2.8152 batch_bpb:1.0890 running_loss:2.7649 running_bpb:1.0697 doc_len:403-404
ttt_progress: batch 336/782 batch_loss:2.9371 batch_bpb:1.1607 running_loss:2.7653 running_bpb:1.0699 doc_len:398-399
ttt_progress: batch 333/782 batch_loss:2.8931 batch_bpb:1.1267 running_loss:2.7656 running_bpb:1.0701 doc_len:394-395
ttt_progress: batch 329/782 batch_loss:2.8264 batch_bpb:1.1025 running_loss:2.7658 running_bpb:1.0702 doc_len:389-390
ttt_progress: batch 325/782 batch_loss:2.8294 batch_bpb:1.0869 running_loss:2.7660 running_bpb:1.0702 doc_len:384-385
ttt_progress: batch 323/782 batch_loss:2.8132 batch_bpb:1.0464 running_loss:2.7661 running_bpb:1.0702 doc_len:381-382
ttt_progress: batch 319/782 batch_loss:2.8203 batch_bpb:1.1064 running_loss:2.7662 running_bpb:1.0702 doc_len:376-377
ttt_progress: batch 316/782 batch_loss:2.7700 batch_bpb:1.0893 running_loss:2.7662 running_bpb:1.0703 doc_len:371-373
ttt_progress: batch 312/782 batch_loss:2.7347 batch_bpb:1.0675 running_loss:2.7662 running_bpb:1.0703 doc_len:367-368
ttt_progress: batch 308/782 batch_loss:2.7889 batch_bpb:1.0835 running_loss:2.7662 running_bpb:1.0703 doc_len:362-363
ttt_progress: batch 305/782 batch_loss:2.8486 batch_bpb:1.0807 running_loss:2.7664 running_bpb:1.0703 doc_len:358-359
ttt_progress: batch 301/782 batch_loss:2.7836 batch_bpb:1.0825 running_loss:2.7664 running_bpb:1.0704 doc_len:353-354
ttt_progress: batch 297/782 batch_loss:2.7970 batch_bpb:1.0597 running_loss:2.7665 running_bpb:1.0703 doc_len:348-349
ttt_progress: batch 294/782 batch_loss:2.8407 batch_bpb:1.0985 running_loss:2.7667 running_bpb:1.0704 doc_len:345-345
ttt_progress: batch 290/782 batch_loss:2.8543 batch_bpb:1.0814 running_loss:2.7669 running_bpb:1.0704 doc_len:340-341
ttt_progress: batch 286/782 batch_loss:2.8795 batch_bpb:1.0938 running_loss:2.7671 running_bpb:1.0705 doc_len:335-336
ttt_progress: batch 282/782 batch_loss:2.8198 batch_bpb:1.1229 running_loss:2.7672 running_bpb:1.0706 doc_len:331-332
ttt_progress: batch 280/782 batch_loss:2.8205 batch_bpb:1.0946 running_loss:2.7673 running_bpb:1.0706 doc_len:329-329
ttt_progress: batch 275/782 batch_loss:2.7442 batch_bpb:1.0613 running_loss:2.7673 running_bpb:1.0706 doc_len:323-324
ttt_progress: batch 271/782 batch_loss:2.7743 batch_bpb:1.0692 running_loss:2.7673 running_bpb:1.0706 doc_len:319-320
ttt_progress: batch 268/782 batch_loss:2.8538 batch_bpb:1.0972 running_loss:2.7675 running_bpb:1.0707 doc_len:315-316
ttt_progress: batch 264/782 batch_loss:2.8933 batch_bpb:1.1452 running_loss:2.7677 running_bpb:1.0708 doc_len:311-312
ttt_progress: batch 260/782 batch_loss:2.8126 batch_bpb:1.0971 running_loss:2.7678 running_bpb:1.0709 doc_len:306-307
ttt_progress: batch 257/782 batch_loss:2.9173 batch_bpb:1.1107 running_loss:2.7681 running_bpb:1.0709 doc_len:302-304
ttt_progress: batch 253/782 batch_loss:2.7449 batch_bpb:1.0779 running_loss:2.7680 running_bpb:1.0710 doc_len:298-299
ttt_progress: batch 249/782 batch_loss:2.8808 batch_bpb:1.1475 running_loss:2.7683 running_bpb:1.0711 doc_len:294-295
ttt_progress: batch 245/782 batch_loss:2.8680 batch_bpb:1.1013 running_loss:2.7684 running_bpb:1.0711 doc_len:290-291
ttt_progress: batch 241/782 batch_loss:2.8965 batch_bpb:1.1220 running_loss:2.7687 running_bpb:1.0712 doc_len:286-287
ttt_progress: batch 237/782 batch_loss:2.9084 batch_bpb:1.1435 running_loss:2.7689 running_bpb:1.0714 doc_len:282-283
ttt_progress: batch 233/782 batch_loss:2.8537 batch_bpb:1.1212 running_loss:2.7691 running_bpb:1.0715 doc_len:278-279
ttt_progress: batch 230/782 batch_loss:2.8992 batch_bpb:1.1094 running_loss:2.7693 running_bpb:1.0715 doc_len:275-276
ttt_progress: batch 226/782 batch_loss:2.9302 batch_bpb:1.1399 running_loss:2.7696 running_bpb:1.0716 doc_len:271-272
ttt_progress: batch 222/782 batch_loss:2.8677 batch_bpb:1.1141 running_loss:2.7697 running_bpb:1.0717 doc_len:267-268
ttt_progress: batch 219/782 batch_loss:2.8956 batch_bpb:1.1298 running_loss:2.7699 running_bpb:1.0718 doc_len:264-265
ttt_progress: batch 215/782 batch_loss:2.8390 batch_bpb:1.1392 running_loss:2.7700 running_bpb:1.0719 doc_len:260-261
ttt_progress: batch 211/782 batch_loss:2.8779 batch_bpb:1.1465 running_loss:2.7702 running_bpb:1.0720 doc_len:256-257
ttt_progress: batch 208/782 batch_loss:2.8187 batch_bpb:1.1130 running_loss:2.7703 running_bpb:1.0721 doc_len:254-254
ttt_progress: batch 204/782 batch_loss:2.9006 batch_bpb:1.1283 running_loss:2.7705 running_bpb:1.0722 doc_len:250-251
ttt_progress: batch 199/782 batch_loss:2.9344 batch_bpb:1.1247 running_loss:2.7707 running_bpb:1.0722 doc_len:246-247
ttt_progress: batch 196/782 batch_loss:2.8851 batch_bpb:1.1560 running_loss:2.7709 running_bpb:1.0724 doc_len:243-244
ttt_progress: batch 193/782 batch_loss:2.8695 batch_bpb:1.1561 running_loss:2.7711 running_bpb:1.0725 doc_len:240-241
