====================================================================================================
Hyperparameters:
  adam_eps: 1e-08
|   1  NVIDIA A100 80GB PCIe          On  |   00000002:00:00.0 Off |                    0 |
| N/A   61C    P0             99W /  300W |     733MiB /  81920MiB |      0%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
|   2  NVIDIA A100 80GB PCIe          On  |   00000003:00:00.0 Off |                    0 |
| N/A   62C    P0             95W /  300W |     733MiB /  81920MiB |      8%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+
|   3  NVIDIA A100 80GB PCIe          On  |   00000004:00:00.0 Off |                    0 |
| N/A   67C    P0            108W /  300W |     733MiB /  81920MiB |      9%      Default |
|                                         |                        |             Disabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|    0   N/A  N/A          577465      C   ...ameter-golf/.venv/bin/python3        724MiB |
|    1   N/A  N/A          577466      C   ...ameter-golf/.venv/bin/python3        724MiB |
|    2   N/A  N/A          577467      C   ...ameter-golf/.venv/bin/python3        724MiB |
|    3   N/A  N/A          577468      C   ...ameter-golf/.venv/bin/python3        724MiB |
+-----------------------------------------------------------------------------------------+

====================================================================================================
train_shards: 80
val_tokens: 40540160
model_params:38153904
gptq:reserving 12s, effective=2988000ms
warmup_step: 1/20
warmup_step: 2/20
warmup_step: 3/20
warmup_step: 4/20
warmup_step: 5/20
warmup_step: 6/20
warmup_step: 10/20
warmup_step: 20/20
loop_warmup:enabled encoder:[0, 1, 2, 3, 4, 5, 3, 4] decoder:[5, 3, 4, 5, 6, 7, 8, 9, 10]
loop_warmup_step: 1/20
loop_warmup_step: 2/20
loop_warmup_step: 3/20
loop_warmup_step: 4/20
loop_warmup_step: 5/20
loop_warmup_step: 6/20
loop_warmup_step: 10/20
loop_warmup_step: 20/20
0/20000 val_loss: 9.0079 val_bpb: 3.4871
1/20000 train_loss: 9.0071 train_time: 0.0m tok/s: 1707877
2/20000 train_loss: 11.3340 train_time: 0.0m tok/s: 1693301
3/20000 train_loss: 9.9837 train_time: 0.0m tok/s: 1675902
4/20000 train_loss: 8.5435 train_time: 0.0m tok/s: 1670156
5/20000 train_loss: 7.4973 train_time: 0.0m tok/s: 1666242
500/20000 train_loss: 3.2939 train_time: 5.3m tok/s: 1240046
1000/20000 train_loss: 3.1319 train_time: 9.3m tok/s: 1403256
1500/20000 train_loss: 3.0040 train_time: 13.4m tok/s: 1469807
2000/20000 train_loss: 2.9784 train_time: 17.4m tok/s: 1504385
2500/20000 train_loss: 2.3680 train_time: 21.5m tok/s: 1526957
layer_loop:enabled step:2924 frac:0.500 encoder:[0, 1, 2, 3, 4, 5, 3, 4] decoder:[5, 3, 4, 5, 6, 7, 8, 9, 10]
3000/20000 train_loss: 2.9231 train_time: 26.2m tok/s: 1499254
3500/20000 train_loss: 2.9159 train_time: 33.2m tok/s: 1380490
4000/20000 train_loss: 2.8819 train_time: 39.8m tok/s: 1316637
4000/20000 val_loss: 2.8606 val_bpb: 1.1074
4500/20000 train_loss: 2.7881 train_time: 46.5m tok/s: 1269441
4768/20000 val_loss: 2.7706 val_bpb: 1.0725
stopping_early: wallclock_cap train_time: 2988166ms step: 4768/20000
peak memory allocated: 38593 MiB reserved: 38804 MiB
ema:applying EMA weights
pre-quantization post-ema val_loss:2.77007957 val_bpb:1.07232820 eval_time:19345ms
Serialized model: 144276071 bytes
Code size: 43110 bytes
GPTQ:collecting Hessians from calibration data...
GPTQ:collected 67 Hessians in 51.0s
Quantized weights:
  gptq (int6): blocks.attn.c_k.weight, blocks.attn.c_q.weight, blocks.attn.c_v.weight, blocks.attn.proj.weight, blocks.mlp.fc.weight, blocks.mlp.proj.weight
  gptq (int8): tok_emb.weight
  passthrough (float16): blocks.attn.gate_proj.bias, blocks.attn.gate_proj.weight, blocks.attn.q_gain, blocks.attn_scale, blocks.mlp_scale, blocks.resid_mix, loop_embs, skip_gates, skip_weights
compress:ans 16330359 bytes (14.5s)
  ans: model=16330359 total=16373469
compress:using ans (16330359 bytes)
Serialized model quantized+ans: 16330359 bytes
Total submission size quantized+ans: 16373469 bytes
sliding_perdoc: RoPE NTK seqlen override = 98304
sliding_perdoc: bin 1/1010 segs:32 tokens:0 running_loss:0.0000 running_bpb:0.0000 elapsed:0.0s
sliding_perdoc: bin 102/1010 segs:32 tokens:359616 running_loss:2.6180 running_bpb:1.0623 elapsed:12.8s
sliding_perdoc: bin 203/1010 segs:32 tokens:754944 running_loss:2.6727 running_bpb:1.0753 elapsed:25.8s
sliding_perdoc: bin 304/1010 segs:32 tokens:1148288 running_loss:2.7049 running_bpb:1.0791 elapsed:38.8s
sliding_perdoc: bin 405/1010 segs:32 tokens:1539648 running_loss:2.7136 running_bpb:1.0794 elapsed:51.9s
sliding_perdoc: bin 506/1010 segs:32 tokens:1913152 running_loss:2.7121 running_bpb:1.0808 elapsed:65.0s
sliding_perdoc: bin 607/1010 segs:32 tokens:2318400 running_loss:2.7230 running_bpb:1.0799 elapsed:78.1s
sliding_perdoc: bin 708/1010 segs:32 tokens:2699840 running_loss:2.7257 running_bpb:1.0807 elapsed:91.2s
sliding_perdoc: bin 809/1010 segs:32 tokens:3059456 running_loss:2.7285 running_bpb:1.0816 elapsed:104.3s
sliding_perdoc: bin 910/1010 segs:33 tokens:3484538 running_loss:2.7293 running_bpb:1.0789 elapsed:117.4s
sliding_perdoc: bin 1010/1010 segs:472 tokens:9990290 running_loss:2.7822 running_bpb:1.0765 elapsed:130.6s
quantized_sliding_window val_loss:2.78063478 val_bpb:1.07647038 eval_time:134480ms
ttt_lora:rope_base inherited ROPE_FORCE_BASE_SEQLEN=98304
ttt_lora:warming up compile
ttt_lora:compile warmup done (162.4s)
ttt_lora:docs:50000 rank:48 lr:0.0001 chunk:64
ttt_lora:phased_sgd enabled phases=3 boundaries=[0, 261, 521, 782] sgd_lr=0.0005 sgd_epochs=1 sgd_opt=sgd
ttt_progress: batch 782/782 batch_loss:2.5824 batch_bpb:1.0426 running_loss:2.5824 running_bpb:1.0426 doc_len:26524-79464
ttt_progress: batch 774/782 batch_loss:2.7348 batch_bpb:1.0800 running_loss:2.6357 running_bpb:1.0559 doc_len:5552-5852
ttt_progress: batch 770/782 batch_loss:2.6682 batch_bpb:1.0559 running_loss:2.6428 running_bpb:1.0559 doc_len:4479-4698
ttt_progress: batch 766/782 batch_loss:2.5698 batch_bpb:1.0061 running_loss:2.6313 running_bpb:1.0479 doc_len:3846-3962
ttt_progress: batch 762/782 batch_loss:2.8287 batch_bpb:1.0766 running_loss:2.6556 running_bpb:1.0516 doc_len:3431-3533
ttt_progress: batch 758/782 batch_loss:2.8823 batch_bpb:1.0875 running_loss:2.6783 running_bpb:1.0554 doc_len:3108-3187
ttt_progress: batch 754/782 batch_loss:2.6964 batch_bpb:1.0580 running_loss:2.6798 running_bpb:1.0556 doc_len:2839-2899
ttt_progress: batch 750/782 batch_loss:2.8325 batch_bpb:1.0686 running_loss:2.6908 running_bpb:1.0566 doc_len:2638-2688
ttt_progress: batch 746/782 batch_loss:2.6811 batch_bpb:1.0557 running_loss:2.6902 running_bpb:1.0565 doc_len:2459-2501
ttt_progress: batch 742/782 batch_loss:2.7903 batch_bpb:1.0688 running_loss:2.6958 running_bpb:1.0572 doc_len:2319-2353
ttt_progress: batch 738/782 batch_loss:2.7500 batch_bpb:1.0551 running_loss:2.6985 running_bpb:1.0571 doc_len:2194-2227
ttt_progress: batch 734/782 batch_loss:2.7758 batch_bpb:1.0585 running_loss:2.7021 running_bpb:1.0572 doc_len:2091-2115
ttt_progress: batch 728/782 batch_loss:2.7645 batch_bpb:1.0707 running_loss:2.7046 running_bpb:1.0577 doc_len:1960-1977
ttt_progress: batch 726/782 batch_loss:2.8053 batch_bpb:1.0676 running_loss:2.7085 running_bpb:1.0581 doc_len:1915-1936
ttt_progress: batch 719/782 batch_loss:2.6864 batch_bpb:1.0301 running_loss:2.7077 running_bpb:1.0571 doc_len:1793-1816
ttt_progress: batch 715/782 batch_loss:2.6494 batch_bpb:1.0410 running_loss:2.7059 running_bpb:1.0566 doc_len:1725-1739
ttt_progress: batch 711/782 batch_loss:2.7812 batch_bpb:1.0473 running_loss:2.7081 running_bpb:1.0563 doc_len:1673-1683
ttt_progress: batch 707/782 batch_loss:2.7690 batch_bpb:1.0824 running_loss:2.7099 running_bpb:1.0571 doc_len:1627-1638
ttt_progress: batch 703/782 batch_loss:2.9189 batch_bpb:1.1041 running_loss:2.7156 running_bpb:1.0584 doc_len:1582-1594
ttt_progress: batch 699/782 batch_loss:2.8255 batch_bpb:1.0457 running_loss:2.7184 running_bpb:1.0580 doc_len:1543-1552
ttt_progress: batch 695/782 batch_loss:2.7882 batch_bpb:1.0810 running_loss:2.7201 running_bpb:1.0586 doc_len:1504-1513
ttt_progress: batch 691/782 batch_loss:2.7036 batch_bpb:1.0439 running_loss:2.7197 running_bpb:1.0582 doc_len:1467-1476
ttt_progress: batch 687/782 batch_loss:2.7222 batch_bpb:1.0512 running_loss:2.7198 running_bpb:1.0581 doc_len:1432-1441
ttt_progress: batch 683/782 batch_loss:2.7740 batch_bpb:1.0681 running_loss:2.7209 running_bpb:1.0583 doc_len:1400-1406
ttt_progress: batch 679/782 batch_loss:2.8541 batch_bpb:1.0874 running_loss:2.7237 running_bpb:1.0589 doc_len:1368-1374
ttt_progress: batch 675/782 batch_loss:2.8417 batch_bpb:1.0668 running_loss:2.7260 running_bpb:1.0591 doc_len:1341-1347
ttt_progress: batch 671/782 batch_loss:2.8839 batch_bpb:1.1177 running_loss:2.7290 running_bpb:1.0602 doc_len:1316-1321
ttt_progress: batch 667/782 batch_loss:2.8205 batch_bpb:1.1049 running_loss:2.7306 running_bpb:1.0610 doc_len:1288-1295
ttt_progress: batch 663/782 batch_loss:2.8004 batch_bpb:1.0629 running_loss:2.7318 running_bpb:1.0610 doc_len:1264-1269
ttt_progress: batch 659/782 batch_loss:2.7165 batch_bpb:1.0229 running_loss:2.7316 running_bpb:1.0604 doc_len:1239-1245
ttt_progress: batch 655/782 batch_loss:2.6849 batch_bpb:1.0213 running_loss:2.7308 running_bpb:1.0597 doc_len:1215-1220
ttt_progress: batch 651/782 batch_loss:2.7193 batch_bpb:1.0444 running_loss:2.7306 running_bpb:1.0595 doc_len:1193-1198
ttt_progress: batch 647/782 batch_loss:2.7546 batch_bpb:1.0486 running_loss:2.7310 running_bpb:1.0593 doc_len:1171-1177
ttt_progress: batch 643/782 batch_loss:2.7990 batch_bpb:1.0671 running_loss:2.7320 running_bpb:1.0594 doc_len:1150-1155
ttt_progress: batch 636/782 batch_loss:2.7616 batch_bpb:1.0712 running_loss:2.7324 running_bpb:1.0596 doc_len:1116-1120
ttt_progress: batch 632/782 batch_loss:2.7405 batch_bpb:1.0294 running_loss:2.7325 running_bpb:1.0592 doc_len:1096-1101
ttt_progress: batch 628/782 batch_loss:2.7720 batch_bpb:1.0483 running_loss:2.7331 running_bpb:1.0590 doc_len:1078-1082
ttt_progress: batch 624/782 batch_loss:2.7940 batch_bpb:1.0751 running_loss:2.7338 running_bpb:1.0592 doc_len:1060-1064
ttt_progress: batch 620/782 batch_loss:2.7806 batch_bpb:1.0421 running_loss:2.7344 running_bpb:1.0590 doc_len:1041-1046
ttt_progress: batch 616/782 batch_loss:2.8503 batch_bpb:1.0870 running_loss:2.7358 running_bpb:1.0593 doc_len:1024-1027
ttt_progress: batch 612/782 batch_loss:2.8250 batch_bpb:1.0435 running_loss:2.7369 running_bpb:1.0591 doc_len:1007-1012
ttt_progress: batch 608/782 batch_loss:2.7330 batch_bpb:1.0315 running_loss:2.7368 running_bpb:1.0588 doc_len:990-994
ttt_progress: batch 604/782 batch_loss:2.7267 batch_bpb:1.0366 running_loss:2.7367 running_bpb:1.0586 doc_len:974-978
ttt_progress: batch 600/782 batch_loss:2.7868 batch_bpb:1.0579 running_loss:2.7373 running_bpb:1.0586 doc_len:958-963
ttt_progress: batch 594/782 batch_loss:2.8991 batch_bpb:1.1010 running_loss:2.7390 running_bpb:1.0590 doc_len:937-940
ttt_progress: batch 589/782 batch_loss:2.7469 batch_bpb:1.0515 running_loss:2.7390 running_bpb:1.0589 doc_len:921-924
ttt_progress: batch 585/782 batch_loss:2.7687 batch_bpb:1.0675 running_loss:2.7393 running_bpb:1.0590 doc_len:908-911
ttt_progress: batch 581/782 batch_loss:2.7267 batch_bpb:1.0172 running_loss:2.7392 running_bpb:1.0586 doc_len:894-897
ttt_progress: batch 577/782 batch_loss:2.7570 batch_bpb:1.0428 running_loss:2.7394 running_bpb:1.0584 doc_len:880-884
ttt_progress: batch 573/782 batch_loss:2.9262 batch_bpb:1.0710 running_loss:2.7411 running_bpb:1.0586 doc_len:868-871
ttt_progress: batch 569/782 batch_loss:2.7651 batch_bpb:1.0564 running_loss:2.7413 running_bpb:1.0585 doc_len:855-858
ttt_progress: batch 565/782 batch_loss:2.7753 batch_bpb:1.0635 running_loss:2.7416 running_bpb:1.0586 doc_len:843-846
ttt_progress: batch 559/782 batch_loss:2.7581 batch_bpb:1.0482 running_loss:2.7418 running_bpb:1.0585 doc_len:824-827
ttt_progress: batch 555/782 batch_loss:2.7660 batch_bpb:1.0556 running_loss:2.7420 running_bpb:1.0585 doc_len:812-815
ttt_progress: batch 551/782 batch_loss:2.8295 batch_bpb:1.0665 running_loss:2.7427 running_bpb:1.0585 doc_len:801-804
ttt_progress: batch 546/782 batch_loss:2.8342 batch_bpb:1.0761 running_loss:2.7434 running_bpb:1.0587 doc_len:788-790
ttt_progress: batch 542/782 batch_loss:2.8324 batch_bpb:1.0729 running_loss:2.7441 running_bpb:1.0588 doc_len:777-779
ttt_progress: batch 538/782 batch_loss:2.6891 batch_bpb:1.0400 running_loss:2.7437 running_bpb:1.0587 doc_len:767-769
ttt_progress: batch 534/782 batch_loss:2.8231 batch_bpb:1.0739 running_loss:2.7443 running_bpb:1.0588 doc_len:757-759
ttt_progress: batch 528/782 batch_loss:2.7559 batch_bpb:1.0323 running_loss:2.7444 running_bpb:1.0586 doc_len:742-745
ttt_progress: batch 524/782 batch_loss:2.8140 batch_bpb:1.0516 running_loss:2.7448 running_bpb:1.0585 doc_len:732-735
ttt_phase_sgd[phase=1]:docs=16656 windows/rank=9013 lr=0.0005 epochs=1 bsz=8 seq_len=1024 opt=sgd
ttt_phase_sgd[phase=1]:epoch 1/1 loss=2.8338 steps=1127 t=114.9s
ttt_progress: batch 521/782 batch_loss:2.7611 batch_bpb:1.0476 running_loss:2.7450 running_bpb:1.0584 doc_len:725-727
ttt_progress: batch 514/782 batch_loss:2.9064 batch_bpb:1.0962 running_loss:2.7461 running_bpb:1.0587 doc_len:707-710
ttt_progress: batch 510/782 batch_loss:2.7567 batch_bpb:1.0196 running_loss:2.7461 running_bpb:1.0584 doc_len:698-700
ttt_progress: batch 506/782 batch_loss:2.8067 batch_bpb:1.0752 running_loss:2.7465 running_bpb:1.0585 doc_len:688-690
ttt_progress: batch 502/782 batch_loss:2.8289 batch_bpb:1.0623 running_loss:2.7470 running_bpb:1.0586 doc_len:680-682
ttt_progress: batch 497/782 batch_loss:2.8355 batch_bpb:1.0811 running_loss:2.7476 running_bpb:1.0587 doc_len:668-671
ttt_progress: batch 491/782 batch_loss:2.7410 batch_bpb:1.0327 running_loss:2.7476 running_bpb:1.0586 doc_len:655-657
ttt_progress: batch 487/782 batch_loss:2.8123 batch_bpb:1.0744 running_loss:2.7479 running_bpb:1.0586 doc_len:647-649
ttt_progress: batch 483/782 batch_loss:2.7447 batch_bpb:1.0496 running_loss:2.7479 running_bpb:1.0586 doc_len:639-641
ttt_progress: batch 479/782 batch_loss:2.7131 batch_bpb:1.0355 running_loss:2.7477 running_bpb:1.0585 doc_len:630-632
ttt_progress: batch 474/782 batch_loss:2.7638 batch_bpb:1.0538 running_loss:2.7478 running_bpb:1.0584 doc_len:620-622
ttt_progress: batch 468/782 batch_loss:2.7854 batch_bpb:1.0574 running_loss:2.7480 running_bpb:1.0584 doc_len:608-610
ttt_progress: batch 464/782 batch_loss:2.7192 batch_bpb:1.0776 running_loss:2.7479 running_bpb:1.0585 doc_len:600-602
ttt_progress: batch 460/782 batch_loss:2.7942 batch_bpb:1.0598 running_loss:2.7481 running_bpb:1.0585 doc_len:593-595
ttt_progress: batch 455/782 batch_loss:2.7963 batch_bpb:1.0723 running_loss:2.7484 running_bpb:1.0586 doc_len:584-586
ttt_progress: batch 449/782 batch_loss:2.7970 batch_bpb:1.0528 running_loss:2.7486 running_bpb:1.0586 doc_len:573-575
ttt_progress: batch 445/782 batch_loss:2.7745 batch_bpb:1.0667 running_loss:2.7487 running_bpb:1.0586 doc_len:566-568
ttt_progress: batch 441/782 batch_loss:2.7161 batch_bpb:1.0456 running_loss:2.7486 running_bpb:1.0586 doc_len:559-560
ttt_progress: batch 436/782 batch_loss:2.8488 batch_bpb:1.0688 running_loss:2.7491 running_bpb:1.0586 doc_len:549-551
ttt_progress: batch 430/782 batch_loss:2.7602 batch_bpb:1.0479 running_loss:2.7491 running_bpb:1.0586 doc_len:539-540
ttt_progress: batch 426/782 batch_loss:2.7290 batch_bpb:1.0680 running_loss:2.7490 running_bpb:1.0586 doc_len:532-533
ttt_progress: batch 421/782 batch_loss:2.7902 batch_bpb:1.0525 running_loss:2.7492 running_bpb:1.0586 doc_len:523-524
ttt_progress: batch 416/782 batch_loss:2.7579 batch_bpb:1.0352 running_loss:2.7492 running_bpb:1.0585 doc_len:514-516
ttt_progress: batch 411/782 batch_loss:2.8158 batch_bpb:1.0735 running_loss:2.7495 running_bpb:1.0585 doc_len:507-508
ttt_progress: batch 406/782 batch_loss:2.8332 batch_bpb:1.1031 running_loss:2.7499 running_bpb:1.0587 doc_len:498-500
ttt_progress: batch 400/782 batch_loss:2.7927 batch_bpb:1.0653 running_loss:2.7501 running_bpb:1.0587 doc_len:489-490
ttt_progress: batch 395/782 batch_loss:2.7348 batch_bpb:1.0442 running_loss:2.7500 running_bpb:1.0587 doc_len:481-482
ttt_progress: batch 391/782 batch_loss:2.8145 batch_bpb:1.0961 running_loss:2.7503 running_bpb:1.0588 doc_len:475-476
ttt_progress: batch 385/782 batch_loss:2.8802 batch_bpb:1.0975 running_loss:2.7508 running_bpb:1.0590 doc_len:466-467
ttt_progress: batch 380/782 batch_loss:2.8398 batch_bpb:1.0753 running_loss:2.7511 running_bpb:1.0590 doc_len:459-460
ttt_progress: batch 374/782 batch_loss:2.7561 batch_bpb:1.0709 running_loss:2.7511 running_bpb:1.0591 doc_len:450-452
ttt_progress: batch 369/782 batch_loss:2.9231 batch_bpb:1.0850 running_loss:2.7517 running_bpb:1.0592 doc_len:443-444
ttt_progress: batch 363/782 batch_loss:2.7394 batch_bpb:1.0924 running_loss:2.7517 running_bpb:1.0593 doc_len:434-436
ttt_progress: batch 358/782 batch_loss:2.8107 batch_bpb:1.0864 running_loss:2.7519 running_bpb:1.0594 doc_len:427-429
ttt_progress: batch 352/782 batch_loss:2.7563 batch_bpb:1.0957 running_loss:2.7519 running_bpb:1.0595 doc_len:419-420
ttt_progress: batch 347/782 batch_loss:2.8594 batch_bpb:1.0899 running_loss:2.7523 running_bpb:1.0596 doc_len:413-414
ttt_progress: batch 341/782 batch_loss:2.8698 batch_bpb:1.0987 running_loss:2.7527 running_bpb:1.0597 doc_len:404-406
ttt_progress: batch 336/782 batch_loss:2.9481 batch_bpb:1.1650 running_loss:2.7533 running_bpb:1.0601 doc_len:398-399
ttt_progress: batch 330/782 batch_loss:2.8580 batch_bpb:1.0896 running_loss:2.7536 running_bpb:1.0602 doc_len:390-392
ttt_progress: batch 324/782 batch_loss:2.7739 batch_bpb:1.0580 running_loss:2.7537 running_bpb:1.0602 doc_len:382-384
ttt_progress: batch 319/782 batch_loss:2.8226 batch_bpb:1.1073 running_loss:2.7539 running_bpb:1.0603 doc_len:376-377
ttt_progress: batch 313/782 batch_loss:2.8283 batch_bpb:1.0893 running_loss:2.7541 running_bpb:1.0604 doc_len:368-369
ttt_progress: batch 307/782 batch_loss:2.8920 batch_bpb:1.1055 running_loss:2.7545 running_bpb:1.0605 doc_len:361-362
ttt_progress: batch 301/782 batch_loss:2.7907 batch_bpb:1.0852 running_loss:2.7546 running_bpb:1.0606 doc_len:353-354
ttt_progress: batch 295/782 batch_loss:2.8443 batch_bpb:1.1214 running_loss:2.7549 running_bpb:1.0607 doc_len:345-347
ttt_progress: batch 289/782 batch_loss:2.8379 batch_bpb:1.1234 running_loss:2.7551 running_bpb:1.0609 doc_len:339-340
ttt_progress: batch 283/782 batch_loss:2.7910 batch_bpb:1.0707 running_loss:2.7552 running_bpb:1.0609 doc_len:332-333
ttt_progress: batch 277/782 batch_loss:2.8094 batch_bpb:1.1065 running_loss:2.7553 running_bpb:1.0611 doc_len:325-326
ttt_progress: batch 272/782 batch_loss:2.8575 batch_bpb:1.1085 running_loss:2.7556 running_bpb:1.0612 doc_len:320-321
ttt_progress: batch 266/782 batch_loss:2.8424 batch_bpb:1.0931 running_loss:2.7558 running_bpb:1.0612 doc_len:313-314
ttt_phase_sgd[phase=2]:docs=33296 windows/rank=13173 lr=0.0005 epochs=1 bsz=8 seq_len=1024 opt=sgd
ttt_phase_sgd[phase=2]:epoch 1/1 loss=2.8347 steps=1647 t=163.9s
ttt_progress: batch 261/782 batch_loss:2.8652 batch_bpb:1.1207 running_loss:2.7560 running_bpb:1.0614 doc_len:308-309
ttt_progress: batch 254/782 batch_loss:2.9058 batch_bpb:1.1446 running_loss:2.7564 running_bpb:1.0616 doc_len:299-300
ttt_progress: batch 247/782 batch_loss:2.7848 batch_bpb:1.0760 running_loss:2.7565 running_bpb:1.0616 doc_len:292-293
ttt_progress: batch 241/782 batch_loss:2.9098 batch_bpb:1.1272 running_loss:2.7568 running_bpb:1.0618 doc_len:286-287
ttt_progress: batch 236/782 batch_loss:2.8396 batch_bpb:1.1037 running_loss:2.7570 running_bpb:1.0618 doc_len:281-282
ttt_progress: batch 229/782 batch_loss:2.8894 batch_bpb:1.1366 running_loss:2.7573 running_bpb:1.0620 doc_len:274-275
ttt_progress: batch 223/782 batch_loss:2.8283 batch_bpb:1.0889 running_loss:2.7574 running_bpb:1.0621 doc_len:268-269
ttt_progress: batch 217/782 batch_loss:2.8794 batch_bpb:1.1279 running_loss:2.7576 running_bpb:1.0622 doc_len:262-263
ttt_progress: batch 211/782 batch_loss:2.8890 batch_bpb:1.1509 running_loss:2.7579 running_bpb:1.0624 doc_len:256-257
