W0423 03:47:19.899000 242418 torch/distributed/run.py:851] 
W0423 03:47:19.899000 242418 torch/distributed/run.py:851] *****************************************
W0423 03:47:19.899000 242418 torch/distributed/run.py:851] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0423 03:47:19.899000 242418 torch/distributed/run.py:851] *****************************************
Hyperparameters:
  adam_eps: 1e-08
loop_warmup_step: 10/20
loop_warmup_step: 20/20
0/20000 val_loss: 9.0079 val_bpb: 3.4871
1/20000 train_loss: 9.0071 train_time: 0.0m tok/s: 1697491
2/20000 train_loss: 11.3340 train_time: 0.0m tok/s: 1688615
3/20000 train_loss: 9.9837 train_time: 0.0m tok/s: 1666078
4/20000 train_loss: 8.5436 train_time: 0.0m tok/s: 1657511
5/20000 train_loss: 7.4973 train_time: 0.0m tok/s: 1654762
500/20000 train_loss: 3.2956 train_time: 5.5m tok/s: 1194444
1000/20000 train_loss: 3.1412 train_time: 9.6m tok/s: 1368062
1500/20000 train_loss: 3.0072 train_time: 13.7m tok/s: 1439455
2000/20000 train_loss: 2.9848 train_time: 17.7m tok/s: 1478417
2500/20000 train_loss: 2.3668 train_time: 21.8m tok/s: 1502306
3000/20000 train_loss: 2.9444 train_time: 25.9m tok/s: 1518749
layer_loop:enabled step:3492 frac:0.500 encoder:[0, 1, 2, 3, 4, 5, 3, 4] decoder:[5, 3, 4, 5, 6, 7, 8, 9, 10]
3500/20000 train_loss: 3.1230 train_time: 30.0m tok/s: 1529119
4000/20000 train_loss: 2.9412 train_time: 37.9m tok/s: 1381899
4000/20000 val_loss: 2.9194 val_bpb: 1.1301
4500/20000 train_loss: 2.8687 train_time: 44.6m tok/s: 1321166
5000/20000 train_loss: 3.1770 train_time: 50.9m tok/s: 1287299
5500/20000 train_loss: 2.7080 train_time: 57.2m tok/s: 1260784
5710/20000 val_loss: 2.7560 val_bpb: 1.0669
stopping_early: wallclock_cap train_time: 3588328ms step: 5710/20000
peak memory allocated: 39349 MiB reserved: 39458 MiB
ema:applying EMA weights
pre-quantization post-ema val_loss:2.75460588 val_bpb:1.06633817 eval_time:19299ms
Serialized model: 144276071 bytes
Code size: 169321 bytes
GPTQ:collecting Hessians from calibration data...
GPTQ:collected 67 Hessians in 51.0s
Quantized weights:
  gptq (int6): blocks.attn.c_k.weight, blocks.attn.c_q.weight, blocks.attn.c_v.weight, blocks.attn.proj.weight, blocks.mlp.fc.weight, blocks.mlp.proj.weight
  gptq (int8): tok_emb.weight
  passthrough (float16): blocks.attn.gate_proj.bias, blocks.attn.gate_proj.weight, blocks.attn.q_gain, blocks.attn_scale, blocks.mlp_scale, blocks.resid_mix, loop_embs, skip_gates, skip_weights
compress:ans 17493415 bytes (15.0s)
  ans: model=17493415 total=17662736
compress:using ans (17493415 bytes)
Serialized model quantized+ans: 17493415 bytes
Total submission size quantized+ans: 17662736 bytes
sliding_perdoc: RoPE NTK seqlen override = 98304
sliding_perdoc: bin 1/1010 segs:32 tokens:0 running_loss:0.0000 running_bpb:0.0000 elapsed:0.0s
sliding_perdoc: bin 102/1010 segs:32 tokens:359616 running_loss:2.5991 running_bpb:1.0546 elapsed:12.8s
sliding_perdoc: bin 203/1010 segs:32 tokens:754944 running_loss:2.6536 running_bpb:1.0676 elapsed:25.8s
sliding_perdoc: bin 304/1010 segs:32 tokens:1148288 running_loss:2.6855 running_bpb:1.0714 elapsed:38.8s
sliding_perdoc: bin 405/1010 segs:32 tokens:1539648 running_loss:2.6941 running_bpb:1.0716 elapsed:51.9s
sliding_perdoc: bin 506/1010 segs:32 tokens:1913152 running_loss:2.6926 running_bpb:1.0730 elapsed:65.0s
sliding_perdoc: bin 607/1010 segs:32 tokens:2318400 running_loss:2.7030 running_bpb:1.0720 elapsed:78.0s
sliding_perdoc: bin 708/1010 segs:32 tokens:2699840 running_loss:2.7057 running_bpb:1.0727 elapsed:91.1s
sliding_perdoc: bin 809/1010 segs:32 tokens:3059456 running_loss:2.7082 running_bpb:1.0735 elapsed:104.3s
sliding_perdoc: bin 910/1010 segs:33 tokens:3484538 running_loss:2.7089 running_bpb:1.0708 elapsed:117.4s
sliding_perdoc: bin 1010/1010 segs:472 tokens:9990290 running_loss:2.7614 running_bpb:1.0684 elapsed:130.6s
quantized_sliding_window val_loss:2.75998448 val_bpb:1.06847600 eval_time:134398ms
ttt_lora:rope_base inherited ROPE_FORCE_BASE_SEQLEN=98304
ttt_lora:warming up compile
ttt_lora:compile warmup done (80.7s)
ttt_lora:docs:50000 rank:48 lr:0.0001 chunk:64
ttt_lora:phased_sgd enabled phases=3 boundaries=[0, 261, 521, 782] sgd_lr=0.0005 sgd_epochs=1 sgd_opt=sgd
[rank1]:W0423 04:59:10.215000 242487 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] torch._dynamo hit config.recompile_limit (8)
[rank1]:W0423 04:59:10.215000 242487 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    function: '_fwd_ttt_inner' (/root/parameter-golf/train_gpt_improved_04_16.py:3323)
[rank1]:W0423 04:59:10.215000 242487 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    last reason: 0/7: tensor 'input_ids' size mismatch at index 1. expected 448, actual 512
[rank1]:W0423 04:59:10.215000 242487 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
[rank1]:W0423 04:59:10.215000 242487 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To diagnose recompilation issues, see https://docs.pytorch.org/docs/main/user_guide/torch_compiler/compile/programming_model.recompilation.html
[rank2]:W0423 04:59:14.613000 242488 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] torch._dynamo hit config.recompile_limit (8)
[rank2]:W0423 04:59:14.613000 242488 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    function: '_fwd_ttt_inner' (/root/parameter-golf/train_gpt_improved_04_16.py:3323)
[rank2]:W0423 04:59:14.613000 242488 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    last reason: 0/7: tensor 'input_ids' size mismatch at index 1. expected 448, actual 512
[rank2]:W0423 04:59:14.613000 242488 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
[rank2]:W0423 04:59:14.613000 242488 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To diagnose recompilation issues, see https://docs.pytorch.org/docs/main/user_guide/torch_compiler/compile/programming_model.recompilation.html
[rank0]:W0423 04:59:14.814000 242486 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] torch._dynamo hit config.recompile_limit (8)
[rank0]:W0423 04:59:14.814000 242486 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    function: '_fwd_ttt_inner' (/root/parameter-golf/train_gpt_improved_04_16.py:3323)
[rank0]:W0423 04:59:14.814000 242486 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    last reason: 0/7: tensor 'input_ids' size mismatch at index 1. expected 384, actual 448
[rank0]:W0423 04:59:14.814000 242486 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
[rank0]:W0423 04:59:14.814000 242486 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To diagnose recompilation issues, see https://docs.pytorch.org/docs/main/user_guide/torch_compiler/compile/programming_model.recompilation.html
[rank3]:W0423 04:59:15.476000 242489 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] torch._dynamo hit config.recompile_limit (8)
[rank3]:W0423 04:59:15.476000 242489 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    function: '_fwd_ttt_inner' (/root/parameter-golf/train_gpt_improved_04_16.py:3323)
[rank3]:W0423 04:59:15.476000 242489 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8]    last reason: 0/7: tensor 'input_ids' size mismatch at index 1. expected 448, actual 512
[rank3]:W0423 04:59:15.476000 242489 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To log all recompilation reasons, use TORCH_LOGS="recompiles".
[rank3]:W0423 04:59:15.476000 242489 .venv/lib/python3.12/site-packages/torch/_dynamo/convert_frame.py:1743] [0/8] To diagnose recompilation issues, see https://docs.pytorch.org/docs/main/user_guide/torch_compiler/compile/programming_model.recompilation.html
ttt_progress: batch 782/782 batch_loss:2.5633 batch_bpb:1.0349 running_loss:2.5633 running_bpb:1.0349 doc_len:26524-79464
ttt_progress: batch 768/782 batch_loss:2.6895 batch_bpb:1.0793 running_loss:2.5991 running_bpb:1.0476 doc_len:4128-4306
ttt_progress: batch 764/782 batch_loss:2.7521 batch_bpb:1.0935 running_loss:2.6296 running_bpb:1.0568 doc_len:3639-3742
ttt_progress: batch 760/782 batch_loss:2.8268 batch_bpb:1.1102 running_loss:2.6594 running_bpb:1.0650 doc_len:3255-3334
ttt_progress: batch 756/782 batch_loss:2.7710 batch_bpb:1.0740 running_loss:2.6729 running_bpb:1.0662 doc_len:2973-3032
ttt_progress: batch 752/782 batch_loss:2.7489 batch_bpb:1.0547 running_loss:2.6806 running_bpb:1.0650 doc_len:2740-2793
ttt_progress: batch 745/782 batch_loss:2.7706 batch_bpb:1.0830 running_loss:2.6879 running_bpb:1.0665 doc_len:2421-2458
ttt_progress: batch 743/782 batch_loss:2.6969 batch_bpb:1.0383 running_loss:2.6885 running_bpb:1.0643 doc_len:2355-2388
ttt_progress: batch 737/782 batch_loss:2.7843 batch_bpb:1.0617 running_loss:2.6946 running_bpb:1.0642 doc_len:2165-2193
ttt_progress: batch 733/782 batch_loss:2.7422 batch_bpb:1.0464 running_loss:2.6973 running_bpb:1.0631 doc_len:2062-2090
ttt_progress: batch 729/782 batch_loss:2.7078 batch_bpb:1.0319 running_loss:2.6978 running_bpb:1.0615 doc_len:1978-1994
ttt_progress: batch 726/782 batch_loss:2.7837 batch_bpb:1.0594 running_loss:2.7019 running_bpb:1.0614 doc_len:1915-1936
ttt_progress: batch 721/782 batch_loss:2.7328 batch_bpb:1.0201 running_loss:2.7032 running_bpb:1.0595 doc_len:1832-1846
ttt_progress: batch 717/782 batch_loss:2.7739 batch_bpb:1.0447 running_loss:2.7061 running_bpb:1.0589 doc_len:1754-1773
ttt_progress: batch 715/782 batch_loss:2.6281 batch_bpb:1.0326 running_loss:2.7031 running_bpb:1.0579 doc_len:1725-1739
ttt_progress: batch 709/782 batch_loss:2.7642 batch_bpb:1.0503 running_loss:2.7052 running_bpb:1.0576 doc_len:1649-1661
ttt_progress: batch 705/782 batch_loss:2.7651 batch_bpb:1.0651 running_loss:2.7072 running_bpb:1.0579 doc_len:1606-1617
ttt_progress: batch 701/782 batch_loss:2.7387 batch_bpb:1.0415 running_loss:2.7082 running_bpb:1.0573 doc_len:1562-1572
ttt_progress: batch 697/782 batch_loss:2.7388 batch_bpb:1.0318 running_loss:2.7091 running_bpb:1.0566 doc_len:1522-1534
ttt_progress: batch 693/782 batch_loss:2.8022 batch_bpb:1.0992 running_loss:2.7116 running_bpb:1.0577 doc_len:1485-1494
ttt_progress: batch 689/782 batch_loss:2.7634 batch_bpb:1.0573 running_loss:2.7130 running_bpb:1.0577 doc_len:1450-1458
ttt_progress: batch 685/782 batch_loss:2.7552 batch_bpb:1.0560 running_loss:2.7141 running_bpb:1.0577 doc_len:1414-1422
ttt_progress: batch 681/782 batch_loss:2.8008 batch_bpb:1.0634 running_loss:2.7161 running_bpb:1.0578 doc_len:1383-1393
ttt_progress: batch 677/782 batch_loss:2.8463 batch_bpb:1.1034 running_loss:2.7191 running_bpb:1.0589 doc_len:1353-1360
ttt_progress: batch 673/782 batch_loss:2.7952 batch_bpb:1.0497 running_loss:2.7208 running_bpb:1.0587 doc_len:1327-1334
ttt_progress: batch 669/782 batch_loss:2.7666 batch_bpb:1.0491 running_loss:2.7218 running_bpb:1.0585 doc_len:1301-1308
ttt_progress: batch 665/782 batch_loss:2.7232 batch_bpb:1.0262 running_loss:2.7218 running_bpb:1.0578 doc_len:1275-1282
ttt_progress: batch 661/782 batch_loss:2.7014 batch_bpb:1.0128 running_loss:2.7214 running_bpb:1.0569 doc_len:1251-1258
ttt_progress: batch 657/782 batch_loss:2.7625 batch_bpb:1.0374 running_loss:2.7222 running_bpb:1.0565 doc_len:1227-1234
ttt_progress: batch 653/782 batch_loss:2.7384 batch_bpb:1.0273 running_loss:2.7224 running_bpb:1.0560 doc_len:1203-1209
ttt_progress: batch 649/782 batch_loss:2.7865 batch_bpb:1.0510 running_loss:2.7236 running_bpb:1.0559 doc_len:1183-1188
ttt_progress: batch 645/782 batch_loss:2.7772 batch_bpb:1.0866 running_loss:2.7245 running_bpb:1.0564 doc_len:1160-1166
ttt_progress: batch 641/782 batch_loss:2.7468 batch_bpb:1.0342 running_loss:2.7248 running_bpb:1.0560 doc_len:1140-1144
ttt_progress: batch 637/782 batch_loss:2.7830 batch_bpb:1.0723 running_loss:2.7257 running_bpb:1.0563 doc_len:1120-1123
ttt_progress: batch 633/782 batch_loss:2.8041 batch_bpb:1.0941 running_loss:2.7269 running_bpb:1.0568 doc_len:1101-1105
ttt_progress: batch 629/782 batch_loss:2.7105 batch_bpb:1.0384 running_loss:2.7267 running_bpb:1.0566 doc_len:1082-1086
ttt_progress: batch 624/782 batch_loss:2.7724 batch_bpb:1.0667 running_loss:2.7273 running_bpb:1.0567 doc_len:1060-1064
ttt_progress: batch 619/782 batch_loss:2.7749 batch_bpb:1.0513 running_loss:2.7280 running_bpb:1.0566 doc_len:1037-1041
ttt_progress: batch 614/782 batch_loss:2.7687 batch_bpb:1.0590 running_loss:2.7285 running_bpb:1.0567 doc_len:1016-1020
ttt_progress: batch 610/782 batch_loss:2.8130 batch_bpb:1.0561 running_loss:2.7296 running_bpb:1.0567 doc_len:999-1004
ttt_progress: batch 606/782 batch_loss:2.7972 batch_bpb:1.0762 running_loss:2.7304 running_bpb:1.0569 doc_len:982-986
ttt_progress: batch 602/782 batch_loss:2.7652 batch_bpb:1.0343 running_loss:2.7309 running_bpb:1.0566 doc_len:966-971
ttt_progress: batch 598/782 batch_loss:2.7831 batch_bpb:1.0601 running_loss:2.7315 running_bpb:1.0567 doc_len:950-954
ttt_progress: batch 594/782 batch_loss:2.8787 batch_bpb:1.0933 running_loss:2.7332 running_bpb:1.0571 doc_len:937-940
ttt_progress: batch 590/782 batch_loss:2.7123 batch_bpb:1.0208 running_loss:2.7329 running_bpb:1.0567 doc_len:924-927
ttt_progress: batch 586/782 batch_loss:2.7042 batch_bpb:1.0062 running_loss:2.7326 running_bpb:1.0561 doc_len:911-914
ttt_progress: batch 582/782 batch_loss:2.8440 batch_bpb:1.0848 running_loss:2.7338 running_bpb:1.0564 doc_len:897-901
ttt_progress: batch 575/782 batch_loss:2.7778 batch_bpb:1.0459 running_loss:2.7343 running_bpb:1.0563 doc_len:874-877
ttt_progress: batch 571/782 batch_loss:2.6988 batch_bpb:1.0295 running_loss:2.7339 running_bpb:1.0560 doc_len:862-865
ttt_progress: batch 567/782 batch_loss:2.6621 batch_bpb:1.0253 running_loss:2.7332 running_bpb:1.0557 doc_len:849-852
ttt_progress: batch 563/782 batch_loss:2.7813 batch_bpb:1.0551 running_loss:2.7337 running_bpb:1.0557 doc_len:837-840
ttt_progress: batch 559/782 batch_loss:2.7383 batch_bpb:1.0407 running_loss:2.7337 running_bpb:1.0556 doc_len:824-827
ttt_progress: batch 555/782 batch_loss:2.7421 batch_bpb:1.0465 running_loss:2.7338 running_bpb:1.0555 doc_len:812-815
ttt_progress: batch 551/782 batch_loss:2.8104 batch_bpb:1.0593 running_loss:2.7345 running_bpb:1.0555 doc_len:801-804
ttt_progress: batch 545/782 batch_loss:2.7654 batch_bpb:1.0457 running_loss:2.7347 running_bpb:1.0554 doc_len:785-788
ttt_progress: batch 540/782 batch_loss:2.6793 batch_bpb:1.0108 running_loss:2.7343 running_bpb:1.0551 doc_len:771-774
ttt_progress: batch 536/782 batch_loss:2.7601 batch_bpb:1.0646 running_loss:2.7345 running_bpb:1.0551 doc_len:762-764
ttt_progress: batch 532/782 batch_loss:2.7933 batch_bpb:1.0489 running_loss:2.7350 running_bpb:1.0551 doc_len:752-754
ttt_progress: batch 528/782 batch_loss:2.7356 batch_bpb:1.0248 running_loss:2.7350 running_bpb:1.0548 doc_len:742-745
ttt_progress: batch 524/782 batch_loss:2.7908 batch_bpb:1.0429 running_loss:2.7354 running_bpb:1.0547 doc_len:732-735
ttt_phase_sgd[phase=1]:docs=16656 windows/rank=9013 lr=0.0005 epochs=1 bsz=8 seq_len=1024 opt=sgd
ttt_phase_sgd[phase=1]:epoch 1/1 loss=2.8046 steps=1127 t=108.6s
ttt_progress: batch 521/782 batch_loss:2.7469 batch_bpb:1.0422 running_loss:2.7355 running_bpb:1.0546 doc_len:725-727
ttt_progress: batch 514/782 batch_loss:2.8889 batch_bpb:1.0896 running_loss:2.7366 running_bpb:1.0549 doc_len:707-710
ttt_progress: batch 510/782 batch_loss:2.7340 batch_bpb:1.0112 running_loss:2.7366 running_bpb:1.0546 doc_len:698-700
ttt_progress: batch 506/782 batch_loss:2.7875 batch_bpb:1.0678 running_loss:2.7369 running_bpb:1.0547 doc_len:688-690
ttt_progress: batch 502/782 batch_loss:2.8108 batch_bpb:1.0554 running_loss:2.7375 running_bpb:1.0547 doc_len:680-682
ttt_progress: batch 497/782 batch_loss:2.8110 batch_bpb:1.0718 running_loss:2.7380 running_bpb:1.0548 doc_len:668-671
ttt_progress: batch 491/782 batch_loss:2.7134 batch_bpb:1.0223 running_loss:2.7378 running_bpb:1.0546 doc_len:655-657
ttt_progress: batch 487/782 batch_loss:2.7917 batch_bpb:1.0665 running_loss:2.7381 running_bpb:1.0547 doc_len:647-649
ttt_progress: batch 483/782 batch_loss:2.7270 batch_bpb:1.0428 running_loss:2.7381 running_bpb:1.0546 doc_len:639-641
ttt_progress: batch 479/782 batch_loss:2.6853 batch_bpb:1.0249 running_loss:2.7377 running_bpb:1.0544 doc_len:630-632
ttt_progress: batch 474/782 batch_loss:2.7433 batch_bpb:1.0460 running_loss:2.7378 running_bpb:1.0543 doc_len:620-622
ttt_progress: batch 468/782 batch_loss:2.7671 batch_bpb:1.0504 running_loss:2.7379 running_bpb:1.0543 doc_len:608-610
ttt_progress: batch 464/782 batch_loss:2.6945 batch_bpb:1.0678 running_loss:2.7377 running_bpb:1.0544 doc_len:600-602
ttt_progress: batch 460/782 batch_loss:2.7728 batch_bpb:1.0517 running_loss:2.7379 running_bpb:1.0544 doc_len:593-595
ttt_progress: batch 455/782 batch_loss:2.7715 batch_bpb:1.0628 running_loss:2.7381 running_bpb:1.0544 doc_len:584-586
ttt_progress: batch 449/782 batch_loss:2.7754 batch_bpb:1.0447 running_loss:2.7383 running_bpb:1.0544 doc_len:573-575
ttt_progress: batch 445/782 batch_loss:2.7419 batch_bpb:1.0542 running_loss:2.7383 running_bpb:1.0544 doc_len:566-568
ttt_progress: batch 441/782 batch_loss:2.6859 batch_bpb:1.0339 running_loss:2.7380 running_bpb:1.0543 doc_len:559-560
ttt_progress: batch 434/782 batch_loss:2.7093 batch_bpb:1.0353 running_loss:2.7379 running_bpb:1.0542 doc_len:545-547
ttt_progress: batch 430/782 batch_loss:2.7377 batch_bpb:1.0393 running_loss:2.7379 running_bpb:1.0541 doc_len:539-540
ttt_progress: batch 426/782 batch_loss:2.6988 batch_bpb:1.0561 running_loss:2.7377 running_bpb:1.0541 doc_len:532-533
ttt_progress: batch 419/782 batch_loss:2.7698 batch_bpb:1.0294 running_loss:2.7378 running_bpb:1.0540 doc_len:519-521
ttt_progress: batch 415/782 batch_loss:2.8319 batch_bpb:1.0759 running_loss:2.7383 running_bpb:1.0541 doc_len:513-514
ttt_progress: batch 408/782 batch_loss:2.8173 batch_bpb:1.0776 running_loss:2.7386 running_bpb:1.0542 doc_len:501-503
ttt_progress: batch 404/782 batch_loss:2.7631 batch_bpb:1.0603 running_loss:2.7388 running_bpb:1.0542 doc_len:495-497
ttt_progress: batch 399/782 batch_loss:2.7233 batch_bpb:1.0316 running_loss:2.7387 running_bpb:1.0541 doc_len:487-489
ttt_progress: batch 393/782 batch_loss:2.8274 batch_bpb:1.0768 running_loss:2.7391 running_bpb:1.0542 doc_len:478-479
ttt_progress: batch 389/782 batch_loss:2.7661 batch_bpb:1.0536 running_loss:2.7392 running_bpb:1.0542 doc_len:471-473
ttt_progress: batch 382/782 batch_loss:2.8869 batch_bpb:1.1238 running_loss:2.7398 running_bpb:1.0545 doc_len:461-463
ttt_progress: batch 378/782 batch_loss:2.7944 batch_bpb:1.0872 running_loss:2.7400 running_bpb:1.0546 doc_len:456-457
ttt_progress: batch 372/782 batch_loss:2.8180 batch_bpb:1.0624 running_loss:2.7403 running_bpb:1.0547 doc_len:447-449
ttt_progress: batch 367/782 batch_loss:2.8146 batch_bpb:1.0571 running_loss:2.7406 running_bpb:1.0547 doc_len:440-441
ttt_progress: batch 362/782 batch_loss:2.7880 batch_bpb:1.0542 running_loss:2.7408 running_bpb:1.0547 doc_len:433-434
ttt_progress: batch 356/782 batch_loss:2.6740 batch_bpb:1.0389 running_loss:2.7405 running_bpb:1.0546 doc_len:424-426
ttt_progress: batch 351/782 batch_loss:2.8191 batch_bpb:1.0850 running_loss:2.7408 running_bpb:1.0547 doc_len:418-419
ttt_progress: batch 345/782 batch_loss:2.8481 batch_bpb:1.1045 running_loss:2.7412 running_bpb:1.0549 doc_len:410-412
ttt_progress: batch 340/782 batch_loss:2.7996 batch_bpb:1.0829 running_loss:2.7414 running_bpb:1.0550 doc_len:403-404
ttt_progress: batch 334/782 batch_loss:2.8407 batch_bpb:1.0931 running_loss:2.7418 running_bpb:1.0551 doc_len:395-396
ttt_progress: batch 329/782 batch_loss:2.8111 batch_bpb:1.0965 running_loss:2.7420 running_bpb:1.0553 doc_len:389-390
ttt_progress: batch 323/782 batch_loss:2.7900 batch_bpb:1.0378 running_loss:2.7421 running_bpb:1.0552 doc_len:381-382
ttt_progress: batch 318/782 batch_loss:2.7937 batch_bpb:1.0597 running_loss:2.7423 running_bpb:1.0552 doc_len:374-376
